id,x,z
main_gate_accessible_reverse_approach,-11.0205841,-332.797943
main_gate_accessible_reverse_approach,-11.0205841,-333.0479
main_gate_accessible_reverse_approach,-11.0205841,-333.297974
main_gate_accessible_reverse_approach,-11.0206146,-333.5479
main_gate_accessible_reverse_approach,-11.0205994,-333.797943
main_gate_accessible_reverse_approach,-11.0205994,-334.047943
main_gate_accessible_reverse_approach,-11.0206146,-334.2979
main_gate_accessible_reverse_approach,-11.0206146,-334.547943
main_gate_accessible_reverse_approach,-11.0205994,-334.797974
main_gate_accessible_reverse_approach,-11.0205994,-335.047943
main_gate_accessible_reverse_approach,-11.0205841,-335.2979
main_gate_accessible_reverse_approach,-11.0205841,-335.5479
main_gate_accessible_reverse_approach,-11.0205994,-335.7979
main_gate_accessible_reverse_approach,-11.0205841,-336.047943
main_gate_accessible_reverse_approach,-11.0205688,-336.297974
main_gate_accessible_reverse_approach,-11.0205841,-336.5479
main_gate_accessible_reverse_approach,-11.0205994,-336.797974
main_gate_accessible_reverse_approach,-11.0206146,-337.0479
main_gate_accessible_reverse_approach,-11.0205994,-337.297943
main_gate_accessible_reverse_approach,-11.0205841,-337.5479
main_gate_accessible_reverse_approach,-11.0205994,-337.7979
main_gate_accessible_reverse_approach,-11.0206146,-338.047943
main_gate_accessible_reverse_approach,-11.0205841,-338.297943
main_gate_accessible_reverse_approach,-11.0205994,-338.547943
main_gate_accessible_reverse_approach,-11.0205841,-338.797974
main_gate_accessible_reverse_approach,-11.0205994,-339.0479
main_gate_accessible_reverse_approach,-11.0205994,-339.2979
main_gate_accessible_reverse_approach,-11.0205841,-339.547943
main_gate_accessible_reverse_approach,-14.6205826,-339.547882
main_gate_accessible_reverse_approach,-14.62059,-339.297943
main_gate_accessible_reverse_approach,-14.620575,-339.047943
main_gate_accessible_reverse_approach,-14.620575,-338.797882
main_gate_accessible_reverse_approach,-14.6205826,-338.5479
main_gate_accessible_reverse_approach,-14.62059,-338.2979
main_gate_accessible_reverse_approach,-14.6206207,-338.047974
main_gate_accessible_reverse_approach,-14.62059,-337.797943
main_gate_accessible_reverse_approach,-14.6206055,-337.5479
main_gate_accessible_reverse_approach,-14.6206131,-337.297943
main_gate_accessible_reverse_approach,-14.6206055,-337.047943
main_gate_accessible_reverse_approach,-14.6206207,-336.7979
main_gate_accessible_reverse_approach,-14.6206207,-336.5479
main_gate_accessible_reverse_approach,-14.6205673,-336.297943
main_gate_accessible_reverse_approach,-14.6205826,-336.0479
main_gate_accessible_reverse_approach,-14.62059,-335.797943
main_gate_accessible_reverse_approach,-14.620575,-335.547943
main_gate_accessible_reverse_approach,-14.620575,-335.297882
main_gate_accessible_reverse_approach,-14.6205826,-335.0479
main_gate_accessible_reverse_approach,-14.6206055,-334.797943
main_gate_accessible_reverse_approach,-14.6206207,-334.547974
main_gate_accessible_reverse_approach,-14.62059,-334.297943
main_gate_accessible_reverse_approach,-14.6205978,-334.0479
main_gate_accessible_reverse_approach,-14.6205978,-333.7979
main_gate_accessible_reverse_approach,-14.6206131,-333.547974
main_gate_accessible_reverse_approach,-14.6206207,-333.2979
main_gate_accessible_reverse_approach,-14.620575,-333.0479
main_gate_accessible_reverse_approach,-14.6205673,-332.797943
main_gate_accessible_reverse_approach,-14.6205826,-332.5479
main_gate_accessible_reverse_approach,-14.62059,-332.297943
main_gate_accessible_reverse_approach,-14.620575,-332.047943
main_gate_accessible_reverse_approach,-14.620575,-331.797882
main_gate_accessible_reverse_approach,-14.6205978,-331.5479
main_gate_accessible_reverse_approach,-14.6206055,-331.297974
main_gate_accessible_reverse_approach,-14.6206131,-331.0479
main_gate_accessible_reverse_approach,-14.62059,-330.797943
main_gate_accessible_reverse_approach,-14.6206055,-330.5479
main_gate_accessible_reverse_approach,-14.6206131,-330.297943
main_gate_accessible_reverse_approach,-14.62059,-330.047943
main_gate_accessible_reverse_approach,-14.62059,-329.7979
main_gate_accessible_reverse_approach,-14.62056,-329.5479
