x,z,grade,area_m2
-131.912308,42.3549767,0.05156376,0.0221769176
-132.081375,42.38313,0.329685032,0.0221809745
-133.454285,44.3028069,0.107006922,0.177441344
-133.169647,43.6139641,0.4327317,0.0887496546
-133.499222,44.0479,0.167208463,0.011094314
-133.462845,43.9252,0.516418755,0.0110960416
-133.620132,44.18466,0.06382576,0.0221794117
-133.32695,43.8734,0.432821959,0.0221869852
-133.363312,43.9961052,0.158190519,0.0221863426
-133.937973,44.8498421,0.0638478547,0.354890525
-132.765167,43.60494,0.4412903,0.354911238
-133.116165,44.24651,0.0741314739,0.177446961
-132.705261,43.9448433,0.165893346,0.177453041
-130.903244,41.6621132,0.0150928013,1.4196589
-131.53244,42.699894,0.0150915533,0.354917318
-131.847061,43.21878,0.0422806777,0.08873301
-132.004364,43.47823,0.147672892,0.02218164
-132.092117,43.63863,0.3500171,0.0110948244
-131.989365,43.5632,0.3060553,0.011091142
-131.817108,43.3887329,0.09248508,0.04436328
-131.472534,43.03979,0.0150886755,0.177461237
-130.7834,42.34192,0.01508866,0.7098269
-127.17942,37.7765045,0.0223909561,5.67865372
-128.583389,40.3428078,0.0173857547,2.83932471
-126.939781,39.136097,0.0223909616,2.8393786
-118.536613,32.34288,0.37226975,0.1774388
-118.8678,32.8499336,0.354003042,0.044366654
-119.059875,33.15892,0.462844938,0.0221893322
-118.887596,32.9844475,0.283457249,0.02219161
-118.5762,32.611866,0.372258037,0.0887305
-119.344521,33.8477478,0.462812632,0.177435979
-118.701927,32.9680977,0.3695111,0.0221830867
-118.877434,33.2888756,0.4822732,0.01109349
-118.738312,33.090786,0.331703067,0.01109349
-118.476685,32.6827736,0.3721198,0.0443711653
-119.013329,33.3406639,0.462768853,0.04436327
-118.821236,33.0317039,0.2833184,0.0221758131
-118.993523,33.2061768,0.462952,0.0221735351
-117.741547,31.4232731,0.372267485,0.709788144
-119.8881,34.0548973,0.462848961,0.7098184
-119.159393,33.088028,0.462901056,0.04436268
-119.053459,32.8662872,0.266024053,0.0443618037
-119.345032,33.1043739,0.462907523,0.08871598
-118.841576,32.4228172,0.3722309,0.08872811
-119.245789,32.80357,0.291249752,0.0110922344
-119.14975,32.6490631,0.37204358,0.00554612745
-119.235878,32.73631,0.387861133,0.005545207
-119.391579,32.92261,0.462859273,0.0221801344
-119.066833,32.7081566,0.347532362,0.04437273
-119.8089,33.5169029,0.462882549,0.354903758
-121.703979,35.43606,0.4628599,0.08872073
-121.975525,35.911335,0.46276173,0.0110919541
-122.0285,36.022213,0.362908959,0.0110947751
-122.107948,36.1885262,0.3734702,0.0221795924
-121.776756,35.68143,0.46287182,0.0443682522
-121.253479,34.865387,0.4628398,0.177440822
-122.260437,36.2285042,0.0113200918,0.04436835
-122.121315,36.03037,0.2626345,0.0110897562
-122.068352,35.9194946,0.462687373,0.0110900793
-122.214142,36.0385551,0.192437664,0.02218721
-122.446083,36.24483,0.0113230208,0.0887200758
-121.942604,35.5632744,0.462872475,0.08872846
-122.320351,35.8886,0.407627583,0.0221861228
-122.492622,36.06306,0.200708672,0.0221835226
-122.16787,35.84862,0.439143062,0.0443661846
-123.254509,37.00629,0.00686598942,0.7098404
-121.054466,35.0071831,0.4628608,0.35490346
-121.677246,35.75233,0.4218083,0.08872512
-121.955482,36.14855,0.190094471,0.08872512
-121.405457,35.6487541,0.439801037,0.177451283
-120.510887,34.8000374,0.462854177,0.709826052
-117.343506,31.7068539,0.372237,1.41964
-118.698204,33.56518,0.388317674,0.08873039
-118.522705,33.2444,0.372247219,0.0443639047
-118.728172,33.3952332,0.510907948,0.04436455
-118.377174,32.7536736,0.3723059,0.08871734
-118.68856,33.1262474,0.3721452,0.0221819617
-118.827675,33.324337,0.510868549,0.0221819617
-118.552666,33.07446,0.372281373,0.0443574749
-119.1455,33.9895363,0.4628725,0.3549337
-117.972717,32.7446251,0.3722446,0.3549035
-118.287315,33.26352,0.3722231,0.0887258351
-118.486877,33.529995,0.270590454,0.0110906586
-118.402344,33.51592,0.37228927,0.0110901073
-118.532349,33.68335,0.462863266,0.0110898316
-118.387367,33.6008949,0.736418545,0.00554642454
-118.4719,33.61497,0.4555445,0.005546216
-118.257355,33.43347,0.372240633,0.0443613045
-117.9128,33.08453,0.3722407,0.177462071
-116.448914,30.85813,0.3409116,0.709794641
-115.507294,30.9345646,0.0929048061,0.354906529
-116.086159,30.4478512,0.300960124,0.0443623662
-115.917091,30.4196987,0.1931917,0.04436567
-116.266991,30.2447147,0.372256577,0.08872587
-115.959923,30.8350067,0.08030015,0.0221798
-116.0926,30.7404728,0.3722932,0.0221792273
-115.92997,31.00495,0.1550308,0.04436379
-115.8208,30.6369076,0.09290191,0.044363413
-116.056213,30.6177979,0.350079149,0.0221818276
-115.923531,30.7123318,0.0876942649,0.0221824
-116.812767,32.0849648,0.372262239,0.7098235
-115.652832,31.4253025,0.0241992921,0.354915559
-116.329094,31.5379181,0.3598593,0.3549083
-111.819214,28.1008968,0.07779717,0.00554464431
-111.812645,27.99412,0.6583039,0.002772558
-111.839134,28.049551,0.07780724,0.002771799
-111.875511,28.1722164,0.07780194,0.0110887475
-111.696556,28.0768433,0.09085816,0.0110865235
-111.766228,27.9900455,0.6112691,0.00554669648
-111.759544,28.0691128,0.060200382,0.00554637751
-111.8953,28.3067265,0.0778119639,0.0443738438
-112.054222,28.6393375,0.0778119043,0.08870421
-111.3057,27.5379639,0.868068039,0.02218669
-111.454712,27.8033085,0.8676379,0.005547016
-111.529213,27.93598,0.868157566,0.00138607284
-111.4729,27.864645,0.8676802,0.0027720104
-111.342079,27.6606445,0.8676833,0.0110933818
-111.080467,27.2526188,0.8680498,0.0443730578
-111.587257,27.8946285,0.8679639,0.00554562546
-111.593834,28.00141,0.56271404,0.00277228747
-111.567345,27.9459743,0.8684796,0.002772449
-111.530952,27.8232975,0.867730141,0.01109017
-111.709908,27.91871,0.867846251,0.0110942656
-111.640236,28.0055084,0.436027169,0.005544728
-111.646912,27.9264431,0.8679642,0.00554404547
-111.511162,27.688797,0.868077457,0.04436323
-112.465118,28.9410152,0.07781843,0.177448586
-112.133934,28.4339352,0.0777997,0.0443741865
-111.968346,28.1803837,0.07776789,0.011090735
-111.885536,28.05365,0.0778140649,0.00277122064
-111.859047,27.99822,1.18110812,0.00277258619
-111.958458,28.1131649,0.0778110549,0.00554054324
-112.114136,28.2994289,0.07776938,0.02218245
-112.425514,28.6720219,0.07780328,0.08873557
-113.4592,29.7188358,0.0778251737,0.177432939
-114.148323,30.4167118,0.101903684,0.177434221
-112.981964,29.4644165,0.07781924,0.354896754
-111.301979,28.1350346,0.07595039,0.0887291357
-111.126488,27.814249,0.8679624,0.04436721
-111.365105,27.9414673,0.711734354,0.0110906949
-111.467827,28.0168819,0.474281341,0.0110925362
-111.2474,27.95102,0.778830945,0.0221801419
-110.980934,27.3235111,0.868029535,0.08872749
-111.292328,27.6960964,0.8679482,0.0221772622
-111.448021,27.88237,0.8684538,0.005546747
-111.525879,27.97552,0.7025641,0.00138809765
-111.560661,28.02505,0.23050864,0.00138782687
-111.491905,27.9625759,0.786525846,0.00277367234
-111.380074,27.8564854,0.8681271,0.0110892812
-111.156433,27.6443081,0.8679695,0.04436721
-111.749268,28.5593929,0.07782112,0.3549031
-110.576477,27.3144627,0.868012846,0.354899168
-110.891075,27.8333588,0.867955148,0.08873016
-111.066582,28.1541443,0.128973633,0.0443621762
-110.827965,28.0269413,0.48593992,0.0110904975
-110.72522,27.9515285,0.743237555,0.0110897385
-110.945656,28.0173855,0.261540979,0.0221814122
-110.516563,27.6543674,0.868036032,0.1774599
-108.528404,26.0987339,0.673300743,0.177444175
-109.207642,26.7293644,0.7457895,0.00554248225
-109.29538,26.8897648,0.8683053,0.002773007
-109.22583,26.79071,0.667763531,0.00277371146
-109.095009,26.5867,0.666910768,0.0110848546
-109.33683,26.86022,0.768874049,0.0221833922
-109.595253,27.1219177,0.86804074,0.0443683043
-109.045258,26.6221466,0.6660448,0.0221858211
-109.200951,26.8084316,0.6668418,0.005545711
-109.2705,26.907486,0.8678526,0.00554430159
-109.132996,26.7825317,0.724874735,0.0110920994
-108.909363,26.5703583,0.6661791,0.04436072
-108.256615,25.9951572,0.749177754,0.1774569
-107.8093,25.57081,0.497386336,0.08872845
-107.966614,25.8302517,0.433414549,0.0221781675
-108.054375,25.9906464,0.5800726,0.0110933688
-107.951653,25.9152317,0.725445569,0.0110945646
-107.779358,25.7407627,0.5322689,0.04436197
-106.818443,24.93931,0.5104704,0.7098397
-109.37693,26.3858128,0.6659828,0.04436273
-109.482872,26.6075382,0.876588464,0.0443642475
-109.191292,26.3694859,0.6660582,0.08872245
-109.694763,27.05101,0.868023753,0.08872862
-109.29055,26.6702881,0.7746139,0.0110918889
-109.343529,26.7811527,1.13456059,0.0110927075
-109.144753,26.5512543,0.6661148,0.0221816152
-109.469505,26.7656765,0.7881759,0.04436279
-108.727417,25.9569454,0.673199832,0.3549119
-109.893776,26.9092159,0.8679747,0.17745769
-109.615562,26.51301,0.8741921,0.04436315
-109.509621,26.2912846,0.6623115,0.04436163
-109.801208,26.5293522,0.8679752,0.0887184441
-110.265083,26.9418945,0.867974639,0.354913563
-113.579033,29.0390263,0.07774653,0.7098403
-114.347351,30.2749176,0.10129451,0.354939848
-113.658226,29.5770416,0.07716946,0.354937255
-112.266876,27.9677181,0.55597657,0.0110941352
-112.1972,28.05451,0.07584776,0.005545238
-112.20388,27.9754429,0.965227544,0.0055451924
-112.247078,27.8332062,0.8681316,0.0221856311
-112.346336,28.1340084,0.158583537,0.04436163
-112.021576,27.9195652,0.8007515,0.0110920109
-112.074547,28.0304317,0.4336013,0.01109017
-111.928741,27.9113979,0.792418361,0.022183869
-112.127769,27.769598,0.8681314,0.0221817046
-112.144226,27.943634,0.8678624,0.00554503966
-112.137543,28.0227,0.358080357,0.005545085
-112.087914,27.8723,0.8678544,0.0110900793
-112.558205,28.5774841,0.0778244659,0.0887315348
-112.180481,28.2521725,0.07783705,0.0221803766
-111.991615,28.0895329,0.07779361,0.00554843061
-111.905479,28.0022984,0.324453026,0.00555108767
-112.067863,28.1094971,0.07783436,0.0110900793
-112.33297,28.29214,0.07782313,0.0443683676
-111.590874,27.4833889,0.8680332,0.354929358
-112.757233,28.43569,0.07780796,0.177453369
-112.469116,27.97225,0.7564777,0.00277171424
-112.4956,28.0276737,0.244490311,0.00277111633
-112.422707,27.96816,0.715425253,0.005545085
-112.522224,27.8972683,0.8675116,0.00554796867
-112.52877,28.0040531,0.5619998,0.00277238456
-112.502289,27.94863,0.8680161,0.00277298316
-112.472328,28.1185455,0.0487573668,0.0221800953
-112.373085,27.8177433,0.8679288,0.0443698242
-112.701172,27.9926662,0.600430965,0.005544721
-112.694496,28.071722,0.07780577,0.00554331
-112.644875,27.9213257,0.8650443,0.0110904193
-112.807251,28.02855,0.395955443,0.00277209375
-112.780762,27.973114,0.693920135,0.00277176616
-112.853661,28.0326385,0.203132808,0.00554576749
-112.75415,28.1035252,0.07780954,0.00554338656
-112.7476,27.9967442,0.63426584,0.00277364114
-112.774078,28.05218,0.0778509453,0.00277396874
-112.591652,28.1821384,0.07781458,0.0221856777
-112.575188,28.0081329,0.42217204,0.00554288365
-112.581879,27.9290676,0.8675184,0.00554766227
-112.631508,28.0794468,0.0778094456,0.0110904267
-113.128532,28.468359,0.0778149739,0.354903668
-114.7454,29.991333,0.092904374,0.709809959
-114.321632,29.1043854,0.061823763,0.709816039
-115.51474,29.7404175,0.09290188,0.3549109
-116.058327,29.94757,0.2655992,0.0443521775
-115.952393,29.72583,0.261636466,0.0443617031
-116.24398,29.9639072,0.37223497,0.08873
-115.859291,30.08935,0.1302817,0.177453369
-115.222633,30.2457428,0.09290438,0.709791839
-122.115913,34.250946,0.4628477,2.83928847
-123.55999,36.34284,0.008597485,0.08872247
-123.560242,35.97114,0.298081875,0.0110899825
-123.490547,36.05794,0.0113381846,0.00554753235
-123.497231,35.97887,0.485670418,0.00554689439
-123.540443,35.8366432,0.462824255,0.0221835151
-123.639687,36.1374474,0.0434529334,0.04436533
-123.78524,36.6281738,0.007038677,0.1774558
-123.069374,36.24655,0.07444045,0.177454531
-123.314941,35.9230156,0.4319724,0.0110897329
-123.367912,36.0338745,0.189788118,0.0110916886
-123.222107,35.9148445,0.4111067,0.0221779626
-123.421135,35.773056,0.462832332,0.0221814
-123.437584,35.94707,0.4524776,0.00554327527
-123.4309,36.0261421,0.231505439,0.0055439123
-123.381279,35.87575,0.463021,0.0110871959
-123.321373,36.2156372,0.09562978,0.08871976
-123.864418,37.1661644,0.0255612321,0.7097937
-122.035683,35.19975,0.462829828,0.17747356
-122.366882,35.70683,0.462851971,0.0443592221
-122.532471,35.9603577,0.37016812,0.0110889971
-122.585442,36.0712166,0.187612489,0.0110848118
-122.386688,35.8413239,0.46290037,0.0221801586
-122.075294,35.4687538,0.4628574,0.08872841
-121.452507,34.72359,0.462825924,0.354929358
-122.63224,35.51775,0.462887436,0.08871247
-122.665161,35.8658028,0.462729871,0.022187965
-122.678261,36.07938,0.0830169544,0.0110936351
-122.6253,35.96852,0.3053162,0.0110940728
-122.552528,35.7231445,0.462803781,0.04436661
-122.407005,35.2324257,0.4628294,0.177458346
-123.122864,35.61404,0.462829471,0.17745696
-122.910461,35.9139442,0.339532882,0.0443720222
-122.771088,36.08755,0.06929432,0.0221768729
-122.784462,35.92941,0.47769326,0.0221808776
-122.870872,35.6449471,0.462871552,0.08871491
-119.438629,31.997427,0.372252733,0.177454561
-119.710167,32.47269,0.46283108,0.0221805554
-119.697044,32.2591248,0.261559665,0.0110885445
-119.750008,32.37,0.462865651,0.0110888667
-119.822784,32.6153679,0.462794036,0.0443580747
-119.498009,32.4009132,0.372393578,0.0110900477
-119.550987,32.51178,0.491508216,0.0110918889
-119.40519,32.3927574,0.372249246,0.0221800953
-119.604218,32.25095,0.3601361,0.022183869
-119.617332,32.46451,0.460389853,0.01109382
-119.564354,32.35365,0.315067649,0.0110919792
-119.067329,31.9647675,0.372225523,0.354909748
-120.074257,33.32784,0.462834448,0.354911655
-119.299011,32.5427246,0.372094,0.0110920668
-119.35199,32.65358,0.417269439,0.0110897887
-119.206177,32.5345459,0.372222543,0.0221764371
-119.457916,32.8753242,0.462671041,0.0221920889
-119.269043,32.7126732,0.387896568,0.005545168
-119.182922,32.6254272,0.372355819,0.00554608926
-119.3453,32.7326469,0.321168423,0.0110973446
-118.974251,32.3282928,0.3722053,0.08871224
-119.557434,32.8044167,0.462833524,0.044361677
-119.418327,32.60632,0.417178661,0.0110884085
-119.365349,32.4954643,0.3721979,0.0110906856
-119.511147,32.6144753,0.400913566,0.0221810471
-119.743073,32.8207664,0.462852418,0.08872998
-118.139587,31.1396847,0.372231245,1.41968668
-120.472313,33.0442543,0.462855041,0.709829032
-119.896057,32.11734,0.277565658,0.0110907983
-119.949036,32.2282066,0.462793082,0.0110900383
-119.80323,32.10916,0.348147929,0.0221775174
-120.002258,31.9673824,0.373973519,0.022183869
-120.015381,32.18095,0.462811977,0.0110918581
-119.9624,32.0700836,0.277682364,0.0110926172
-119.955467,32.5208435,0.462868243,0.0443655737
-119.816345,32.3227348,0.4628856,0.0110932235
-119.763374,32.2118568,0.261673152,0.0110929
-119.90918,32.3309021,0.462872654,0.0221869051
-119.703987,31.8083649,0.372265339,0.177447289
-120.28717,32.2845268,0.428315967,0.3549206
-121.214912,33.1096039,0.462858438,1.41959655
-124.389252,35.75204,0.8946562,0.0110918581
-124.336273,35.6411743,0.592173457,0.0110926172
-124.482079,35.7601967,0.894673169,0.0221800953
-124.283058,35.90201,0.792398632,0.0221797489
-124.269936,35.68845,0.5921634,0.0110919541
-124.322914,35.7993164,0.894613266,0.011091195
-124.329842,35.34854,0.6480901,0.0443674
-124.468956,35.5466461,0.6610231,0.0110894423
-124.521935,35.6575,0.89459765,0.0110886823
-124.376129,35.53848,0.705035567,0.0221825019
-124.640968,36.0927925,0.07541076,0.0221816357
-124.627869,35.8792267,0.8944011,0.0110934321
-124.697426,35.97829,0.7983032,0.00277329725
-124.723907,36.0337257,0.104776,0.00277161784
-124.651,35.9741936,0.683440149,0.005545307
-124.7536,36.23547,0.0223920085,0.0443580747
-124.425507,36.0605736,0.0223961845,0.005544357
-124.43219,35.9815063,0.938739955,0.00554576749
-124.481819,36.131897,0.02239638,0.011087955
-124.302856,36.0364952,0.357608259,0.0110932551
-124.372536,35.9496956,0.854376554,0.00554682547
-124.365845,36.0287628,0.38803497,0.00554541452
-124.535034,35.87106,0.89443624,0.022179015
-124.548157,36.0846252,0.153741449,0.011090436
-124.495178,35.9737663,0.5429247,0.0110908719
-123.865456,35.6793861,0.440546781,0.1774553
-124.144188,35.3321953,0.5720354,0.08873087
-124.1771,35.68027,0.658577263,0.0221846737
-124.190224,35.8938446,0.7893886,0.0110884476
-124.137268,35.78297,0.576973557,0.0110902879
-124.064476,35.5375862,0.6854742,0.044359155
-124.727882,35.0649376,0.647892,0.0443698056
-124.833824,35.28668,0.9243841,0.0443646051
-124.542236,35.0485954,0.647988856,0.0887239054
-124.940285,34.7650146,0.655981,0.0887288451
-124.966515,35.1921539,0.89296335,0.0443619527
-124.860573,34.9704132,0.5928452,0.0443671532
-124.860054,35.7137947,0.894492269,0.08872277
-124.859795,36.08551,0.0224000569,0.011091535
-124.929482,35.9987,0.5366308,0.005545909
-124.922791,36.077774,0.0223785155,0.00554449856
-124.879585,36.2200127,0.02239237,0.0221802481
-124.750519,35.9033,0.8947421,0.005545368
-124.757072,36.0101,0.5395472,0.00277059549
-124.730591,35.9546661,0.8945044,0.00277227466
-124.694214,35.83196,0.89425534,0.0110939825
-124.873177,35.9273567,0.8476211,0.0110929
-124.803474,36.0141754,0.3926401,0.005546849
-124.810173,35.9351,0.8931649,0.005548988
-124.571808,35.4362,0.5438204,0.00554697961
-124.512154,35.4044075,0.6480748,0.005547133
-124.608315,35.37302,0.772670746,0.0110883918
-124.588257,35.61023,0.8946815,0.0110898949
-124.50547,35.4834862,1.05976546,0.005544721
-124.565125,35.515274,0.88868475,0.005544568
-124.462524,35.254,0.6479573,0.0443659574
-124.754112,35.4920654,0.8191765,0.0887288451
-124.607025,37.23152,0.0223942623,0.7097976
-124.0506,36.43912,0.0112835839,0.177453369
-123.779076,35.96384,0.325259835,0.0221835151
-123.765686,36.1219749,0.062834464,0.0221820585
-123.666443,35.82118,0.462827533,0.04436703
-123.991211,36.0356255,0.369931966,0.0110904919
-123.93824,35.92476,0.5083524,0.0110916886
-124.084038,36.0437927,0.231028244,0.0221775174
-123.88501,36.1855736,0.00161381823,0.022183869
-123.871895,35.9720154,0.419186354,0.0110910824
-123.924866,36.0828819,0.004244519,0.0110898856
-124.4219,36.4718,0.0223932974,0.3549049
-123.123878,34.127243,0.462849647,1.41963935
-124.211052,34.54153,0.6267264,0.17744261
-123.87986,34.03446,0.473309547,0.0887282342
-124.118477,34.1616631,0.62005955,0.0887213051
-124.582344,34.5742073,0.647976756,0.354914159
-123.799622,34.9832458,0.462825656,0.08873
-124.104607,35.0631866,0.668598235,0.04436145
-123.971924,35.1577148,0.493568063,0.044370275
-123.653587,35.2359123,0.462870061,0.177452266
-123.7338,34.28712,0.462827235,0.177464187
-124.065,34.79419,0.5562101,0.08873145
-123.826378,34.66698,0.4628868,0.08873145
-126.159607,35.828167,0.845202267,0.0443600267
-126.295387,36.0658,0.0223724637,0.00554662757
-126.288818,35.95902,0.8358226,0.00277360831
-126.315308,36.0144463,0.419625074,0.00277317688
-126.351707,36.1371346,0.0223899391,0.011091413
-126.172729,36.0417442,0.314753562,0.011089311
-126.242393,35.9549446,0.8148562,0.00554442639
-126.235718,36.03401,0.33748132,0.005546475
-125.973961,35.8118248,0.8296702,0.08872245
-126.372009,35.5282326,0.8945516,0.08873
-126.404907,35.87631,0.89444375,0.0221844427
-126.41803,36.0898628,0.114809066,0.0110902013
-126.350159,35.97104,0.8959083,0.00138460938
-126.346825,36.0105629,0.429972529,0.00138718029
-126.321991,35.9353943,0.894704163,0.00277203647
-126.411476,35.983078,0.587202132,0.00277043367
-126.376648,36.0264549,0.018146012,0.0013873335
-126.379982,35.986927,0.973116159,0.00138476212
-126.29229,35.73364,0.894469857,0.0443712771
-126.278419,36.6351624,0.02239721,0.177443475
-126.000206,36.23894,0.0223868415,0.04436327
-125.847847,36.0131569,0.440908,0.00277208141
-125.882683,35.9697571,0.893821239,0.00138581265
-125.879341,36.0092926,0.421811849,0.00138474465
-125.85775,36.0803833,0.0224070158,0.00554552861
-125.808113,35.9299927,0.8285936,0.011091535
-125.9705,36.0372047,0.230028465,0.002773007
-125.944008,35.9817772,0.60251534,0.002773225
-126.016907,36.0412865,0.125433937,0.005544357
-125.917412,36.11218,0.0223943926,0.00554364268
-125.909157,36.02518,0.03852386,0.00138617773
-125.9125,35.9856453,0.9606345,0.001387247
-125.93734,36.06084,0.0223928727,0.00277143531
-126.185852,36.25529,0.0223974735,0.08872563
-125.642784,35.3047638,0.894490361,0.177466616
-125.36454,34.90857,0.894553363,0.0443630368
-125.198967,34.65503,0.820115864,0.02218669
-125.334869,34.7068,0.893163,0.00277125812
-125.308388,34.65137,0.579519331,0.0027721785
-125.381264,34.7108879,0.8946216,0.005543574
-125.281769,34.78178,0.8264373,0.00554605
-125.27523,34.675,0.6477691,0.00277187536
-125.301704,34.730423,0.931305051,0.00277095521
-125.550209,34.9249,0.8945449,0.08873331
-126.014091,35.3374329,0.8944937,0.3549049
-127.05471,35.9334869,0.8086942,0.0110893538
-127.107666,36.0443535,0.293135554,0.0110927131
-126.961876,35.9253273,0.758938849,0.0221827868
-127.160889,35.7835274,0.8944347,0.0221795216
-127.177345,35.9575539,0.7952968,0.00554592069
-127.170662,36.03662,0.312262326,0.00554450974
-127.12104,35.88622,0.8943797,0.0110888043
-127.1141,36.33699,0.0224074032,0.04435725
-126.975,36.13889,0.0223696344,0.0110925511
-126.905434,36.0398254,0.191027731,0.00277259061
-126.878944,35.9843941,0.5712262,0.00277210213
-126.951843,36.0439148,0.0997209,0.00554714445
-127.067833,36.14706,0.0224041548,0.02218133
-126.86261,35.6245232,0.894465446,0.177453145
-127.502235,35.98616,0.786580741,0.0027719033
-127.528725,36.041584,0.0224123,0.00277098361
-127.455833,35.9820671,0.6382338,0.00554259634
-127.555336,35.9111748,0.8948616,0.00554561429
-127.56189,36.01796,0.5166362,0.002771864
-127.535408,35.9625359,0.864429057,0.00277278479
-127.505455,36.13246,0.0271140486,0.0221772268
-127.4062,35.83166,0.8943118,0.0443651974
-127.717712,36.0183678,0.35548687,0.002773321
-127.752563,35.9749641,0.8523855,0.00138627656
-127.749207,36.0144958,0.3855397,0.00138732383
-127.727623,36.0856323,0.022383146,0.00554323
-127.678,35.93523,0.7914372,0.011089473
-127.840385,36.0424461,0.15192,0.002772801
-127.8139,35.9870148,0.5411716,0.0027743727
-127.8868,36.046524,0.07424041,0.0055469675
-127.78727,36.11743,0.0223927256,0.00554594444
-127.779053,36.0304146,0.0223887116,0.00138732383
-127.782387,35.9908867,0.9368764,0.00138627656
-127.8072,36.0660858,0.0223929137,0.002772858
-127.624756,36.196064,0.022388678,0.0221825019
-127.608307,36.0220337,0.314905554,0.00554757752
-127.615,35.9429626,0.8972397,0.00554757752
-127.664619,36.09337,0.02239542,0.0110940728
-127.299744,36.35332,0.0223893747,0.0887253657
-127.285072,35.9736671,0.8731759,0.00138643244
-127.281738,36.013195,0.410167426,0.00138713769
-127.25692,35.9380074,0.894480646,0.002772272
-127.346413,35.9857063,0.556351364,0.00277308328
-127.311584,36.0290947,0.02238728,0.00138630951
-127.314919,35.9895668,0.9590071,0.001385604
-127.230324,36.06842,0.0223879479,0.005545109
-127.223755,35.9616432,0.824798346,0.00277194055
-127.250244,36.01707,0.3766697,0.00277237268
-127.280205,35.847126,0.8944167,0.02218133
-127.379456,36.1479225,0.053782478,0.0443619527
-126.649712,36.6678429,0.0223912746,0.3549008
-126.6204,35.9085274,0.8947656,0.005546297
-126.626953,36.0153236,0.5462897,0.00277323369
-126.600464,35.9599,0.8944804,0.00277383113
-126.564087,35.8372,0.89416784,0.011094654
-126.743065,35.9326057,0.8099138,0.01109175
-126.673378,36.0194054,0.34073177,0.005547002
-126.680061,35.9403267,0.8951295,0.00554841338
-126.510864,36.0980339,0.050361935,0.022183869
-126.497742,35.8844757,0.894410551,0.0110916225
-126.5673,35.9835472,0.8059469,0.00277165323
-126.593788,36.03897,0.0267853122,0.00277105579
-126.5209,35.97945,0.652531862,0.005547002
-126.610634,35.6554451,0.8945411,0.0887266845
-126.868805,36.28885,0.0223883539,0.0221869051
-126.852333,36.11481,0.0224033613,0.00554349739
-126.844116,36.0277977,0.0223907549,0.00138643058
-126.84745,35.988266,0.979796648,0.00138574792
-126.872276,36.0634651,0.0223933514,0.00277259061
-126.908653,36.1861458,0.0223977659,0.0110906763
-126.981422,36.4315224,0.022392001,0.04436233
-126.6235,36.2407074,0.022386184,0.04436861
-126.7297,36.09074,0.0223866552,0.0110888043
-126.7828,36.0157661,0.3986214,0.00277286116
-126.817627,35.9723663,0.89333725,0.00138574792
-126.814293,36.011898,0.436349124,0.00138643058
-126.792694,36.08301,0.022399744,0.005544402
-126.749489,36.22524,0.0223823171,0.0221829787
-125.349632,37.29687,0.0223909263,1.41964245
-125.291016,35.77828,0.8944345,0.02218495
-125.307487,35.9523163,0.834345,0.00554667227
-125.300804,36.0313835,0.362174,0.005545262
-125.25116,35.88098,0.8946176,0.0110938856
-125.178383,35.6356163,0.894431531,0.0443655737
-125.536324,35.82642,0.894409239,0.04436709
-125.430138,35.9763947,0.52855736,0.0110916626
-125.360466,36.06319,0.0223914478,0.00554541452
-125.367149,35.984127,0.9172893,0.00554682547
-125.410339,35.8418846,0.894430339,0.0221778639
-125.105125,36.13365,0.022397384,0.0110893538
-125.035553,36.0346069,0.268128037,0.00277467119
-125.009064,35.9791565,0.634918332,0.00277434848
-125.08197,36.0386848,0.150585487,0.00554662757
-125.197945,36.14181,0.02239112,0.0221845955
-124.9989,36.28361,0.0223887544,0.022183869
-124.982445,36.1095848,0.02238336,0.00554827135
-124.975891,36.00279,0.6217846,0.002773108
-125.00238,36.05824,0.0223909989,0.00277343
-125.038765,36.18092,0.02238936,0.0110913413
-125.045708,35.7301369,0.894487739,0.0443580747
-125.184814,35.92825,0.816241,0.0110907415
-125.2378,36.0391121,0.3356894,0.0110905236
-125.092,35.92007,0.777521253,0.0221816357
-125.152161,35.2084923,0.8945547,0.08872421
-125.125938,34.78136,0.587515,0.0443608053
-125.231873,35.0030975,0.894576132,0.0443592854
-125.377411,35.493824,0.8944536,0.177454039
-125.787819,36.5388832,0.022387173,0.08873331
-125.754883,36.19081,0.0223898254,0.0221828353
-125.738426,36.01679,0.366778255,0.00554584432
-125.745117,35.9377251,0.893556058,0.00554516166
-125.794739,36.0881157,0.0223862138,0.0110897329
-125.867531,36.333477,0.0223864,0.0443706624
-126.013062,36.8242226,0.0223917142,0.1774662
-125.2972,36.44261,0.0223893523,0.17746824
-125.50959,36.1426849,0.0738461539,0.04435783
-125.632355,35.9809074,0.8010597,0.00277436781
-125.658844,36.0363426,0.0631372258,0.00277290633
-125.585938,35.97682,0.667591155,0.00554503966
-125.685455,35.90592,0.894519567,0.00554689439
-125.692017,36.0127068,0.5423955,0.00277194055
-125.665527,35.95727,0.8947282,0.00277340226
-125.635582,36.127224,0.052075617,0.0221795216
-125.549194,36.4116821,0.022394849,0.08872276
-139.666916,44.92918,0.03602718,1.41966832
-139.562,43.22066,0.4207553,0.70982784
-140.105072,44.1711845,0.05293535,0.08873001
-140.078842,43.74407,0.6363784,0.04436588
-140.217957,43.94217,0.8434092,0.0110912509
-140.270935,44.05303,0.1926427,0.0110912509
