area_id,vertex,x,y,z,exclude_vehicle,access_verified
anniversary_60_general_approach,0,79.5944443,1.96945822,75.38293,true,false
anniversary_60_general_approach,1,79.3741,1.96903121,75.50104,true,false
anniversary_60_general_approach,2,79.1537552,1.96860421,75.61914,true,false
anniversary_60_general_approach,3,78.93341,1.9681772,75.73725,true,false
anniversary_60_general_approach,4,78.7130661,1.96775019,75.85533,true,false
anniversary_60_general_approach,5,78.49273,1.96732318,75.97346,true,false
anniversary_60_general_approach,6,78.2723846,1.96689618,76.09155,true,false
anniversary_60_general_approach,7,78.05205,1.966469,76.20967,true,false
anniversary_60_general_approach,8,77.8317,1.966042,76.32776,true,false
anniversary_60_general_approach,9,77.61134,1.965615,76.44587,true,false
anniversary_60_general_approach,10,77.39101,1.965188,76.5639648,true,false
anniversary_60_general_approach,11,77.17066,1.964761,76.68208,true,false
anniversary_60_general_approach,12,76.95032,1.964334,76.80018,true,false
anniversary_60_general_approach,13,76.72997,1.963907,76.91828,true,false
anniversary_60_general_approach,14,76.50963,1.96348,77.0363846,true,false
anniversary_60_general_approach,15,76.28928,1.963053,77.1544952,true,false
anniversary_60_general_approach,16,76.06894,1.962626,77.2726,true,false
anniversary_60_general_approach,17,75.8485947,1.962199,77.3907,true,false
anniversary_60_general_approach,18,75.62825,1.961772,77.50881,true,false
anniversary_60_general_approach,19,75.40792,1.961345,77.62691,true,false
anniversary_60_general_approach,20,75.18756,1.96091783,77.74501,true,false
anniversary_60_general_approach,21,74.9672241,1.96049082,77.8631058,true,false
anniversary_60_general_approach,22,74.74687,1.96006382,77.9812241,true,false
anniversary_60_general_approach,23,74.526535,1.95963681,78.0993042,true,false
anniversary_60_general_approach,24,74.30619,1.9592098,78.21742,true,false
anniversary_60_general_approach,25,75.81792,1.976107,81.0378342,true,false
anniversary_60_general_approach,26,76.03826,1.97583,80.91971,true,false
anniversary_60_general_approach,27,76.258606,1.97555292,80.80163,true,false
anniversary_60_general_approach,28,76.47895,1.97527587,80.68351,true,false
anniversary_60_general_approach,29,76.699295,1.97499883,80.5654144,true,false
anniversary_60_general_approach,30,76.91965,1.97472191,80.4473,true,false
anniversary_60_general_approach,31,77.1399841,1.97444487,80.32921,true,false
anniversary_60_general_approach,32,77.36033,1.97416782,80.21111,true,false
anniversary_60_general_approach,33,77.58067,1.97389078,80.093,true,false
anniversary_60_general_approach,34,77.801,1.97361374,79.9749,true,false
anniversary_60_general_approach,35,78.02136,1.9733367,79.85678,true,false
anniversary_60_general_approach,36,78.2417,1.97305965,79.7386856,true,false
anniversary_60_general_approach,37,78.46205,1.97278261,79.620575,true,false
anniversary_60_general_approach,38,78.68239,1.97250557,79.50249,true,false
anniversary_60_general_approach,39,78.90274,1.97222853,79.38437,true,false
anniversary_60_general_approach,40,79.12308,1.97195148,79.26627,true,false
anniversary_60_general_approach,41,79.34343,1.97167444,79.14816,true,false
anniversary_60_general_approach,42,79.56377,1.9713974,79.03007,true,false
anniversary_60_general_approach,43,79.7841,1.97112048,78.91195,true,false
anniversary_60_general_approach,44,80.0044556,1.97084343,78.79387,true,false
anniversary_60_general_approach,45,80.22479,1.97056639,78.67575,true,false
anniversary_60_general_approach,46,80.4451447,1.97028935,78.55766,true,false
anniversary_60_general_approach,47,80.66548,1.97001231,78.43954,true,false
anniversary_60_general_approach,48,80.88583,1.96973526,78.32144,true,false
anniversary_60_general_approach,49,81.10618,1.96945822,78.20333,true,false
anniversary_60_accessible_approach,0,66.8932343,1.96945822,51.68654,true,false
anniversary_60_accessible_approach,1,66.67289,1.96311355,51.8046455,true,false
anniversary_60_accessible_approach,2,66.4525452,1.95676875,51.9227448,true,false
anniversary_60_accessible_approach,3,66.23221,1.95042408,52.04086,true,false
anniversary_60_accessible_approach,4,66.0118561,1.94407928,52.158947,true,false
anniversary_60_accessible_approach,5,65.79152,1.9377346,52.27706,true,false
anniversary_60_accessible_approach,6,65.57117,1.93138993,52.39516,true,false
anniversary_60_accessible_approach,7,65.35082,1.92504513,52.5132751,true,false
anniversary_60_accessible_approach,8,65.13048,1.91870046,52.63137,true,false
anniversary_60_accessible_approach,9,64.91014,1.91235566,52.7494774,true,false
anniversary_60_accessible_approach,10,64.68979,1.906011,52.86758,true,false
anniversary_60_accessible_approach,11,64.46945,1.89966631,52.98568,true,false
anniversary_60_accessible_approach,12,64.2491,1.89332151,53.1037865,true,false
anniversary_60_accessible_approach,13,64.02876,1.88697684,53.2218857,true,false
anniversary_60_accessible_approach,14,63.80842,1.880632,53.34,true,false
anniversary_60_accessible_approach,15,63.5880737,1.87428737,53.4581032,true,false
anniversary_60_accessible_approach,16,63.36773,1.86794257,53.5762062,true,false
anniversary_60_accessible_approach,17,63.1473846,1.8615979,53.69431,true,false
anniversary_60_accessible_approach,18,62.9270363,1.85525322,53.8124123,true,false
anniversary_60_accessible_approach,19,62.7066956,1.84890842,53.9305153,true,false
anniversary_60_accessible_approach,20,62.4863548,1.84256375,54.04862,true,false
anniversary_60_accessible_approach,21,62.26601,1.836219,54.16672,true,false
anniversary_60_accessible_approach,22,62.0456657,1.82987428,54.284832,true,false
anniversary_60_accessible_approach,23,61.8253174,1.82352948,54.40292,true,false
anniversary_60_accessible_approach,24,61.60498,1.81718481,54.5210381,true,false
anniversary_60_accessible_approach,25,63.116703,1.83705175,57.3414345,true,false
anniversary_60_accessible_approach,26,63.33705,1.84256864,57.2233276,true,false
anniversary_60_accessible_approach,27,63.55739,1.84808564,57.10523,true,false
anniversary_60_accessible_approach,28,63.77774,1.85360253,56.98712,true,false
anniversary_60_accessible_approach,29,63.9980774,1.85911953,56.8690224,true,false
anniversary_60_accessible_approach,30,64.21843,1.86463642,56.7509155,true,false
anniversary_60_accessible_approach,31,64.43877,1.87015343,56.6328163,true,false
anniversary_60_accessible_approach,32,64.65912,1.87567031,56.5147171,true,false
anniversary_60_accessible_approach,33,64.8794556,1.8811872,56.39661,true,false
anniversary_60_accessible_approach,34,65.0998,1.88670421,56.2785034,true,false
anniversary_60_accessible_approach,35,65.3201447,1.89222109,56.1604,true,false
anniversary_60_accessible_approach,36,65.54048,1.8977381,56.0422974,true,false
anniversary_60_accessible_approach,37,65.76083,1.903255,55.9241867,true,false
anniversary_60_accessible_approach,38,65.98117,1.908772,55.80609,true,false
anniversary_60_accessible_approach,39,66.20152,1.91428888,55.68798,true,false
anniversary_60_accessible_approach,40,66.42187,1.91980577,55.56989,true,false
anniversary_60_accessible_approach,41,66.64221,1.92532277,55.4517746,true,false
anniversary_60_accessible_approach,42,66.8625641,1.93083966,55.3336754,true,false
anniversary_60_accessible_approach,43,67.0829,1.93635666,55.21557,true,false
anniversary_60_accessible_approach,44,67.30324,1.94187355,55.09747,true,false
anniversary_60_accessible_approach,45,67.52359,1.94739044,54.97937,true,false
anniversary_60_accessible_approach,46,67.74393,1.95290744,54.8612633,true,false
anniversary_60_accessible_approach,47,67.96428,1.95842433,54.74316,true,false
anniversary_60_accessible_approach,48,68.1846161,1.96394134,54.62505,true,false
anniversary_60_accessible_approach,49,68.40496,1.96945822,54.5069427,true,false
biryong_plaza_general_approach,0,252.028717,2.92367673,-105.07827,true,false
biryong_plaza_general_approach,1,251.778717,2.916101,-105.07827,true,false
biryong_plaza_general_approach,2,251.528717,2.90852547,-105.07827,true,false
biryong_plaza_general_approach,3,251.278717,2.90094972,-105.07827,true,false
biryong_plaza_general_approach,4,251.028717,2.8933742,-105.07827,true,false
biryong_plaza_general_approach,5,250.778717,2.88579869,-105.07827,true,false
biryong_plaza_general_approach,6,250.528717,2.878223,-105.07827,true,false
biryong_plaza_general_approach,7,250.278717,2.87064743,-105.07827,true,false
biryong_plaza_general_approach,8,250.028717,2.86307168,-105.07827,true,false
biryong_plaza_general_approach,9,249.778717,2.85549617,-105.07827,true,false
biryong_plaza_general_approach,10,249.528717,2.84792042,-105.07827,true,false
biryong_plaza_general_approach,11,249.278717,2.840345,-105.07827,true,false
biryong_plaza_general_approach,12,249.028717,2.83276916,-105.07827,true,false
biryong_plaza_general_approach,13,248.778717,2.82519364,-105.07827,true,false
biryong_plaza_general_approach,14,248.528717,2.81761813,-105.07827,true,false
biryong_plaza_general_approach,15,248.278717,2.81004238,-105.078262,true,false
biryong_plaza_general_approach,16,248.028717,2.80246687,-105.078262,true,false
biryong_plaza_general_approach,17,247.778717,2.794891,-105.078262,true,false
biryong_plaza_general_approach,18,247.528717,2.78731561,-105.07827,true,false
biryong_plaza_general_approach,19,247.278717,2.77973986,-105.07827,true,false
biryong_plaza_general_approach,20,247.028717,2.77216434,-105.07827,true,false
biryong_plaza_general_approach,21,246.778717,2.76458859,-105.07827,true,false
biryong_plaza_general_approach,22,246.528717,2.757013,-105.07827,true,false
biryong_plaza_general_approach,23,246.278717,2.74943733,-105.07827,true,false
biryong_plaza_general_approach,24,246.028717,2.74186182,-105.07827,true,false
biryong_plaza_general_approach,25,246.028717,2.71134233,-101.07827,true,false
biryong_plaza_general_approach,26,246.278717,2.72018957,-101.07827,true,false
biryong_plaza_general_approach,27,246.528717,2.72903681,-101.07827,true,false
biryong_plaza_general_approach,28,246.778717,2.737884,-101.07827,true,false
biryong_plaza_general_approach,29,247.028717,2.74673128,-101.07827,true,false
biryong_plaza_general_approach,30,247.278717,2.75557876,-101.07827,true,false
biryong_plaza_general_approach,31,247.528717,2.764426,-101.07827,true,false
biryong_plaza_general_approach,32,247.778717,2.77327323,-101.078262,true,false
biryong_plaza_general_approach,33,248.028717,2.78212047,-101.078262,true,false
biryong_plaza_general_approach,34,248.278717,2.7909677,-101.078262,true,false
biryong_plaza_general_approach,35,248.528717,2.799815,-101.07827,true,false
biryong_plaza_general_approach,36,248.778717,2.80866218,-101.07827,true,false
biryong_plaza_general_approach,37,249.028717,2.81750941,-101.07827,true,false
biryong_plaza_general_approach,38,249.278717,2.826357,-101.07827,true,false
biryong_plaza_general_approach,39,249.528717,2.83520412,-101.07827,true,false
biryong_plaza_general_approach,40,249.778717,2.84405136,-101.07827,true,false
biryong_plaza_general_approach,41,250.028717,2.8528986,-101.07827,true,false
biryong_plaza_general_approach,42,250.278717,2.86174583,-101.07827,true,false
biryong_plaza_general_approach,43,250.528717,2.870593,-101.07827,true,false
biryong_plaza_general_approach,44,250.778717,2.87944031,-101.07827,true,false
biryong_plaza_general_approach,45,251.028717,2.88828754,-101.07827,true,false
biryong_plaza_general_approach,46,251.278717,2.89713478,-101.07827,true,false
biryong_plaza_general_approach,47,251.528717,2.90598226,-101.07827,true,false
biryong_plaza_general_approach,48,251.778717,2.91482949,-101.07827,true,false
biryong_plaza_general_approach,49,252.028717,2.92367673,-101.07827,true,false
biryong_plaza_accessible_approach,0,251.056564,2.92367673,-160.102158,true,false
biryong_plaza_accessible_approach,1,250.806564,2.90820765,-160.102158,true,false
biryong_plaza_accessible_approach,2,250.556564,2.89273882,-160.102158,true,false
biryong_plaza_accessible_approach,3,250.306564,2.87726974,-160.102158,true,false
biryong_plaza_accessible_approach,4,250.056564,2.861801,-160.102158,true,false
biryong_plaza_accessible_approach,5,249.806564,2.846332,-160.102158,true,false
biryong_plaza_accessible_approach,6,249.556564,2.830863,-160.102158,true,false
biryong_plaza_accessible_approach,7,249.306564,2.81539416,-160.102158,true,false
biryong_plaza_accessible_approach,8,249.056564,2.799925,-160.102158,true,false
biryong_plaza_accessible_approach,9,248.806564,2.78445625,-160.102158,true,false
biryong_plaza_accessible_approach,10,248.556564,2.76898718,-160.102158,true,false
biryong_plaza_accessible_approach,11,248.306564,2.75351834,-160.102142,true,false
biryong_plaza_accessible_approach,12,248.056564,2.73804927,-160.102142,true,false
biryong_plaza_accessible_approach,13,247.806564,2.72258043,-160.102142,true,false
biryong_plaza_accessible_approach,14,247.556564,2.7071116,-160.102142,true,false
biryong_plaza_accessible_approach,15,247.306564,2.69164252,-160.102142,true,false
biryong_plaza_accessible_approach,16,247.056564,2.67617369,-160.102142,true,false
biryong_plaza_accessible_approach,17,246.806564,2.66070461,-160.102142,true,false
biryong_plaza_accessible_approach,18,246.556564,2.64523578,-160.102158,true,false
biryong_plaza_accessible_approach,19,246.306564,2.6297667,-160.102158,true,false
biryong_plaza_accessible_approach,20,246.056564,2.61429787,-160.102158,true,false
biryong_plaza_accessible_approach,21,245.806564,2.59882879,-160.102158,true,false
biryong_plaza_accessible_approach,22,245.556564,2.58336,-160.102158,true,false
biryong_plaza_accessible_approach,23,245.306564,2.56789112,-160.102158,true,false
biryong_plaza_accessible_approach,24,245.056564,2.552422,-160.102158,true,false
biryong_plaza_accessible_approach,25,245.056564,2.5707345,-156.102158,true,false
biryong_plaza_accessible_approach,26,245.306564,2.5854404,-156.102158,true,false
biryong_plaza_accessible_approach,27,245.556564,2.60014629,-156.102158,true,false
biryong_plaza_accessible_approach,28,245.806564,2.61485219,-156.102158,true,false
biryong_plaza_accessible_approach,29,246.056564,2.629558,-156.102158,true,false
biryong_plaza_accessible_approach,30,246.306564,2.64426422,-156.102158,true,false
biryong_plaza_accessible_approach,31,246.556564,2.65897,-156.102158,true,false
biryong_plaza_accessible_approach,32,246.806564,2.673676,-156.102142,true,false
biryong_plaza_accessible_approach,33,247.056564,2.688382,-156.102142,true,false
biryong_plaza_accessible_approach,34,247.306564,2.70308781,-156.102142,true,false
biryong_plaza_accessible_approach,35,247.556564,2.7177937,-156.102142,true,false
biryong_plaza_accessible_approach,36,247.806564,2.7324996,-156.102142,true,false
biryong_plaza_accessible_approach,37,248.056564,2.7472055,-156.102142,true,false
biryong_plaza_accessible_approach,38,248.306564,2.76191163,-156.102142,true,false
biryong_plaza_accessible_approach,39,248.556564,2.77661753,-156.102158,true,false
biryong_plaza_accessible_approach,40,248.806564,2.79132342,-156.102158,true,false
biryong_plaza_accessible_approach,41,249.056564,2.80602932,-156.102158,true,false
biryong_plaza_accessible_approach,42,249.306564,2.82073522,-156.102158,true,false
biryong_plaza_accessible_approach,43,249.556564,2.835441,-156.102158,true,false
biryong_plaza_accessible_approach,44,249.806564,2.850147,-156.102158,true,false
biryong_plaza_accessible_approach,45,250.056564,2.864853,-156.102158,true,false
biryong_plaza_accessible_approach,46,250.306564,2.8795588,-156.102158,true,false
biryong_plaza_accessible_approach,47,250.556564,2.894265,-156.102158,true,false
biryong_plaza_accessible_approach,48,250.806564,2.90897083,-156.102158,true,false
biryong_plaza_accessible_approach,49,251.056564,2.92367673,-156.102158,true,false
rear_gate_general_approach,0,263.841431,9.444253,52.4892426,true,false
rear_gate_general_approach,1,263.591431,9.432273,52.4892464,true,false
rear_gate_general_approach,2,263.341431,9.420294,52.4892349,true,false
rear_gate_general_approach,3,263.091431,9.408315,52.4892349,true,false
rear_gate_general_approach,4,262.841431,9.396336,52.4892349,true,false
rear_gate_general_approach,5,262.591431,9.384356,52.4892349,true,false
rear_gate_general_approach,6,262.341431,9.372376,52.48924,true,false
rear_gate_general_approach,7,262.091431,9.360397,52.48925,true,false
rear_gate_general_approach,8,261.841431,9.348417,52.48925,true,false
rear_gate_general_approach,9,261.591431,9.336438,52.4892426,true,false
rear_gate_general_approach,10,261.341431,9.324459,52.4892349,true,false
rear_gate_general_approach,11,261.091431,9.31248,52.48925,true,false
rear_gate_general_approach,12,260.841461,9.3005,52.4892426,true,false
rear_gate_general_approach,13,260.591431,9.288521,52.48924,true,false
rear_gate_general_approach,14,260.341431,9.276542,52.4892426,true,false
rear_gate_general_approach,15,260.091431,9.264563,52.4892464,true,false
rear_gate_general_approach,16,259.841431,9.252583,52.4892349,true,false
rear_gate_general_approach,17,259.591461,9.240603,52.48924,true,false
rear_gate_general_approach,18,259.341431,9.228624,52.4892349,true,false
rear_gate_general_approach,19,259.091431,9.216644,52.4892349,true,false
rear_gate_general_approach,20,258.841431,9.204665,52.48925,true,false
rear_gate_general_approach,21,258.591461,9.192686,52.4892349,true,false
rear_gate_general_approach,22,258.341431,9.180707,52.4892426,true,false
rear_gate_general_approach,23,258.091431,9.168727,52.4892426,true,false
rear_gate_general_approach,24,257.841431,9.156748,52.48922,true,false
rear_gate_general_approach,25,257.841431,9.156748,56.0892258,true,false
rear_gate_general_approach,26,258.091431,9.168727,56.0892525,true,false
rear_gate_general_approach,27,258.341431,9.180707,56.08924,true,false
rear_gate_general_approach,28,258.591431,9.192686,56.0892448,true,false
rear_gate_general_approach,29,258.841431,9.204665,56.0892563,true,false
rear_gate_general_approach,30,259.091431,9.216644,56.08924,true,false
rear_gate_general_approach,31,259.341431,9.228624,56.0892563,true,false
rear_gate_general_approach,32,259.591431,9.240603,56.0892334,true,false
rear_gate_general_approach,33,259.841431,9.252583,56.0892448,true,false
rear_gate_general_approach,34,260.091431,9.264563,56.08925,true,false
rear_gate_general_approach,35,260.341431,9.276542,56.0892448,true,false
rear_gate_general_approach,36,260.591431,9.288521,56.08925,true,false
rear_gate_general_approach,37,260.841431,9.3005,56.0892372,true,false
rear_gate_general_approach,38,261.091431,9.31248,56.0892258,true,false
rear_gate_general_approach,39,261.341431,9.324459,56.08924,true,false
rear_gate_general_approach,40,261.591431,9.336438,56.0892525,true,false
rear_gate_general_approach,41,261.841431,9.348417,56.08924,true,false
rear_gate_general_approach,42,262.091431,9.360397,56.08925,true,false
rear_gate_general_approach,43,262.341431,9.372376,56.08924,true,false
rear_gate_general_approach,44,262.591431,9.384356,56.08925,true,false
rear_gate_general_approach,45,262.841431,9.396336,56.0892448,true,false
rear_gate_general_approach,46,263.091431,9.408315,56.0892334,true,false
rear_gate_general_approach,47,263.341431,9.420294,56.0892448,true,false
rear_gate_general_approach,48,263.591431,9.432273,56.08925,true,false
rear_gate_general_approach,49,263.841431,9.444253,56.0892448,true,false
rear_gate_general_reverse_approach,0,268.841431,9.444253,56.08925,true,false
rear_gate_general_reverse_approach,1,269.091431,9.431517,56.08925,true,false
rear_gate_general_reverse_approach,2,269.341431,9.418779,56.08924,true,false
rear_gate_general_reverse_approach,3,269.591431,9.406043,56.0892258,true,false
rear_gate_general_reverse_approach,4,269.841431,9.393307,56.0892448,true,false
rear_gate_general_reverse_approach,5,270.091431,9.38057,56.08924,true,false
rear_gate_general_reverse_approach,6,270.341431,9.367834,56.08924,true,false
rear_gate_general_reverse_approach,7,270.591431,9.355098,56.0892563,true,false
rear_gate_general_reverse_approach,8,270.841431,9.342361,56.089222,true,false
rear_gate_general_reverse_approach,9,271.091431,9.329625,56.0892334,true,false
rear_gate_general_reverse_approach,10,271.341431,9.316889,56.08925,true,false
rear_gate_general_reverse_approach,11,271.591431,9.304152,56.0892448,true,false
rear_gate_general_reverse_approach,12,271.841431,9.291415,56.0892334,true,false
rear_gate_general_reverse_approach,13,272.091431,9.278679,56.08925,true,false
rear_gate_general_reverse_approach,14,272.341431,9.265943,56.08925,true,false
rear_gate_general_reverse_approach,15,272.591431,9.253206,56.0892258,true,false
rear_gate_general_reverse_approach,16,272.841431,9.24047,56.08924,true,false
rear_gate_general_reverse_approach,17,273.091431,9.227734,56.08924,true,false
rear_gate_general_reverse_approach,18,273.341431,9.214997,56.08925,true,false
rear_gate_general_reverse_approach,19,273.591431,9.202261,56.08922,true,false
rear_gate_general_reverse_approach,20,273.841431,9.189524,56.08925,true,false
rear_gate_general_reverse_approach,21,274.091431,9.176787,56.0892334,true,false
rear_gate_general_reverse_approach,22,274.341431,9.164051,56.0892143,true,false
rear_gate_general_reverse_approach,23,274.591431,9.151315,56.0892448,true,false
rear_gate_general_reverse_approach,24,274.841431,9.138578,56.0892334,true,false
rear_gate_general_reverse_approach,25,274.841431,9.083643,52.4892464,true,false
rear_gate_general_reverse_approach,26,274.591431,9.098668,52.4892349,true,false
rear_gate_general_reverse_approach,27,274.341461,9.113694,52.48924,true,false
rear_gate_general_reverse_approach,28,274.091431,9.128719,52.4892349,true,false
rear_gate_general_reverse_approach,29,273.841431,9.143744,52.4892349,true,false
rear_gate_general_reverse_approach,30,273.591431,9.15877,52.48925,true,false
rear_gate_general_reverse_approach,31,273.341431,9.173796,52.48925,true,false
rear_gate_general_reverse_approach,32,273.091431,9.188821,52.48924,true,false
rear_gate_general_reverse_approach,33,272.841431,9.203846,52.4892426,true,false
rear_gate_general_reverse_approach,34,272.591431,9.218872,52.48922,true,false
rear_gate_general_reverse_approach,35,272.341431,9.233897,52.4892349,true,false
rear_gate_general_reverse_approach,36,272.091431,9.248922,52.4892426,true,false
rear_gate_general_reverse_approach,37,271.841461,9.26394749,52.48924,true,false
rear_gate_general_reverse_approach,38,271.591431,9.278974,52.4892349,true,false
rear_gate_general_reverse_approach,39,271.341431,9.293999,52.4892464,true,false
rear_gate_general_reverse_approach,40,271.0914,9.309024,52.48923,true,false
rear_gate_general_reverse_approach,41,270.841431,9.324049,52.4892273,true,false
rear_gate_general_reverse_approach,42,270.591431,9.339075,52.4892426,true,false
rear_gate_general_reverse_approach,43,270.341431,9.3541,52.4892349,true,false
rear_gate_general_reverse_approach,44,270.091431,9.369125,52.48924,true,false
rear_gate_general_reverse_approach,45,269.841461,9.384151,52.4892349,true,false
rear_gate_general_reverse_approach,46,269.591431,9.399177,52.4892349,true,false
rear_gate_general_reverse_approach,47,269.341431,9.414202,52.4892273,true,false
rear_gate_general_reverse_approach,48,269.091461,9.429227,52.4892349,true,false
rear_gate_general_reverse_approach,49,268.841431,9.444253,52.4892578,true,false
rear_gate_accessible_approach,0,256.18103,9.444253,70.9171143,true,false
rear_gate_accessible_approach,1,255.930969,9.4363,70.91711,true,false
rear_gate_accessible_approach,2,255.681,9.428347,70.91713,true,false
rear_gate_accessible_approach,3,255.431,9.420394,70.91713,true,false
rear_gate_accessible_approach,4,255.181,9.412441,70.9171,true,false
rear_gate_accessible_approach,5,254.930984,9.404489,70.91713,true,false
rear_gate_accessible_approach,6,254.681,9.396536,70.91712,true,false
rear_gate_accessible_approach,7,254.431,9.388583,70.9171,true,false
rear_gate_accessible_approach,8,254.180984,9.38063049,70.91712,true,false
rear_gate_accessible_approach,9,253.931,9.372678,70.91712,true,false
rear_gate_accessible_approach,10,253.680969,9.364725,70.9171143,true,false
rear_gate_accessible_approach,11,253.431,9.356771,70.9171143,true,false
rear_gate_accessible_approach,12,253.181,9.348819,70.91713,true,false
rear_gate_accessible_approach,13,252.93103,9.340866,70.91711,true,false
rear_gate_accessible_approach,14,252.681,9.332913,70.9171143,true,false
rear_gate_accessible_approach,15,252.431,9.324961,70.91712,true,false
rear_gate_accessible_approach,16,252.181,9.317008,70.9171448,true,false
rear_gate_accessible_approach,17,251.931,9.309055,70.9171143,true,false
rear_gate_accessible_approach,18,251.681015,9.301103,70.9171143,true,false
rear_gate_accessible_approach,19,251.430984,9.29315,70.91713,true,false
rear_gate_accessible_approach,20,251.181,9.285196,70.9171,true,false
rear_gate_accessible_approach,21,250.931,9.277244,70.91713,true,false
rear_gate_accessible_approach,22,250.68103,9.269291,70.91712,true,false
rear_gate_accessible_approach,23,250.430969,9.261338,70.91712,true,false
rear_gate_accessible_approach,24,250.181,9.253386,70.9171,true,false
rear_gate_accessible_approach,25,250.180984,9.27741051,74.51711,true,false
rear_gate_accessible_approach,26,250.431,9.284362,74.51711,true,false
rear_gate_accessible_approach,27,250.681015,9.291314,74.5171356,true,false
rear_gate_accessible_approach,28,250.930969,9.298265,74.51712,true,false
rear_gate_accessible_approach,29,251.180984,9.305218,74.51712,true,false
rear_gate_accessible_approach,30,251.431,9.312169,74.5171051,true,false
rear_gate_accessible_approach,31,251.681,9.319121,74.5171051,true,false
rear_gate_accessible_approach,32,251.930984,9.326073,74.51713,true,false
rear_gate_accessible_approach,33,252.181,9.333025,74.5171051,true,false
rear_gate_accessible_approach,34,252.431,9.339976,74.5171356,true,false
rear_gate_accessible_approach,35,252.681,9.346928,74.51712,true,false
rear_gate_accessible_approach,36,252.930984,9.35388,74.51711,true,false
rear_gate_accessible_approach,37,253.181,9.360831,74.51713,true,false
rear_gate_accessible_approach,38,253.431,9.367784,74.51711,true,false
rear_gate_accessible_approach,39,253.680969,9.374735,74.51712,true,false
rear_gate_accessible_approach,40,253.931,9.381687,74.51713,true,false
rear_gate_accessible_approach,41,254.181,9.3886385,74.51712,true,false
rear_gate_accessible_approach,42,254.431,9.395591,74.51711,true,false
rear_gate_accessible_approach,43,254.681,9.402542,74.51713,true,false
rear_gate_accessible_approach,44,254.931,9.409493,74.51712,true,false
rear_gate_accessible_approach,45,255.181015,9.416446,74.51712,true,false
rear_gate_accessible_approach,46,255.430984,9.423397,74.51713,true,false
rear_gate_accessible_approach,47,255.681015,9.430349,74.51711,true,false
rear_gate_accessible_approach,48,255.931,9.437301,74.5171356,true,false
rear_gate_accessible_approach,49,256.181,9.444253,74.51711,true,false
rear_gate_accessible_reverse_approach,0,261.18103,9.444253,74.5171051,true,false
rear_gate_accessible_reverse_approach,1,261.430969,9.439005,74.51712,true,false
rear_gate_accessible_reverse_approach,2,261.681,9.433757,74.51713,true,false
rear_gate_accessible_reverse_approach,3,261.931,9.42851,74.51712,true,false
rear_gate_accessible_reverse_approach,4,262.181,9.423262,74.51711,true,false
rear_gate_accessible_reverse_approach,5,262.43103,9.418014,74.5171356,true,false
rear_gate_accessible_reverse_approach,6,262.681,9.412766,74.51712,true,false
rear_gate_accessible_reverse_approach,7,262.931,9.407518,74.5171051,true,false
rear_gate_accessible_reverse_approach,8,263.18103,9.40227,74.51713,true,false
rear_gate_accessible_reverse_approach,9,263.431,9.397022,74.51711,true,false
rear_gate_accessible_reverse_approach,10,263.681,9.391775,74.51711,true,false
rear_gate_accessible_reverse_approach,11,263.931,9.386527,74.5171356,true,false
rear_gate_accessible_reverse_approach,12,264.181,9.381279,74.51712,true,false
rear_gate_accessible_reverse_approach,13,264.431,9.376032,74.51711,true,false
rear_gate_accessible_reverse_approach,14,264.681,9.370784,74.51713,true,false
rear_gate_accessible_reverse_approach,15,264.931,9.365536,74.51713,true,false
rear_gate_accessible_reverse_approach,16,265.181,9.360289,74.51711,true,false
rear_gate_accessible_reverse_approach,17,265.431,9.355041,74.51712,true,false
rear_gate_accessible_reverse_approach,18,265.681,9.34979248,74.51713,true,false
rear_gate_accessible_reverse_approach,19,265.93103,9.344544,74.51713,true,false
rear_gate_accessible_reverse_approach,20,266.181,9.339297,74.5171051,true,false
rear_gate_accessible_reverse_approach,21,266.431,9.334049,74.5171051,true,false
rear_gate_accessible_reverse_approach,22,266.681,9.328801,74.51712,true,false
rear_gate_accessible_reverse_approach,23,266.93103,9.323554,74.5171,true,false
rear_gate_accessible_reverse_approach,24,267.181,9.318306,74.5171356,true,false
rear_gate_accessible_reverse_approach,25,267.181,9.279852,70.91712,true,false
rear_gate_accessible_reverse_approach,26,266.931,9.286702,70.91713,true,false
rear_gate_accessible_reverse_approach,27,266.681,9.293552,70.9171143,true,false
rear_gate_accessible_reverse_approach,28,266.43103,9.300402,70.9171143,true,false
rear_gate_accessible_reverse_approach,29,266.18103,9.307252,70.91712,true,false
rear_gate_accessible_reverse_approach,30,265.931,9.314102,70.9171,true,false
rear_gate_accessible_reverse_approach,31,265.681,9.320952,70.9171143,true,false
rear_gate_accessible_reverse_approach,32,265.43103,9.327802,70.91712,true,false
rear_gate_accessible_reverse_approach,33,265.180969,9.334652,70.91712,true,false
rear_gate_accessible_reverse_approach,34,264.931,9.341502,70.9171,true,false
rear_gate_accessible_reverse_approach,35,264.681,9.348352,70.91713,true,false
rear_gate_accessible_reverse_approach,36,264.430969,9.355203,70.9171143,true,false
rear_gate_accessible_reverse_approach,37,264.180969,9.362052,70.9171,true,false
rear_gate_accessible_reverse_approach,38,263.931,9.368902,70.91713,true,false
rear_gate_accessible_reverse_approach,39,263.681,9.375752,70.91712,true,false
rear_gate_accessible_reverse_approach,40,263.430969,9.382603,70.9171143,true,false
rear_gate_accessible_reverse_approach,41,263.18103,9.389452,70.9171143,true,false
