ax,az,bx,bz,cx,cz
-107.971146,127.777893,-107.556976,127.918274,-108.087723,127.264008
-108.087723,127.264008,-108.618607,126.609772,-108.385376,127.637482
-108.618607,126.609772,-109.680206,125.30127,-109.21376,127.356659
-109.680206,125.30127,-110.741867,123.992737,-112.398682,123.431152
-110.741867,123.992737,-111.803528,122.684235,-112.398682,123.431152
-111.803528,122.684235,-113.926758,120.06723,-112.398682,123.431152
-112.398682,123.431152,-110.870575,126.795135,-109.680206,125.30127
-109.342468,130.159119,-108.36528,130.253143,-108.15213,128.665222
-108.36528,130.253143,-107.876709,130.30014,-107.770142,129.506256
-107.876709,130.30014,-107.388092,130.347168,-107.770142,129.506256
-107.770142,129.506256,-108.15213,128.665222,-108.36528,130.253143
-107.388092,130.347168,-105.433716,130.535309,-108.15213,128.665222
-108.15213,128.665222,-110.870575,126.795135,-109.342468,130.159119
-107.388092,130.347168,-107.601227,131.935181,-106.624054,132.029236
-107.814423,133.523071,-107.219208,132.776154,-107.601227,131.935181
-107.219208,132.776154,-106.624054,132.029236,-107.601227,131.935181
-106.624054,132.029236,-105.433716,130.535309,-107.388092,130.347168
-108.57843,131.8411,-107.983246,131.094177,-108.36528,130.253143
-107.388092,130.347168,-107.876709,130.30014,-107.983246,131.094177
-107.876709,130.30014,-108.36528,130.253143,-107.983246,131.094177
-108.36528,130.253143,-109.342468,130.159119,-108.57843,131.8411
-107.601227,131.935181,-108.089844,131.888123,-108.196426,132.682068
-108.089844,131.888123,-108.57843,131.8411,-108.196426,132.682068
-108.196426,132.682068,-107.814423,133.523071,-107.601227,131.935181
-107.388092,130.347168,-107.983246,131.094177,-107.601227,131.935181
-108.57843,131.8411,-108.089844,131.888123,-107.983246,131.094177
-108.089844,131.888123,-107.601227,131.935181,-107.983246,131.094177
-95.0748,149.22525,-98.38843,148.102051,-96.26512,150.719116
-98.38843,148.102051,-100.045227,147.5405,-98.98358,148.849
-100.045227,147.5405,-101.702011,146.978912,-98.98358,148.849
-98.98358,148.849,-96.26512,150.719116,-98.38843,148.102051
-96.26512,150.719116,-93.54669,152.589172,-92.95155,151.842224
-93.54669,152.589172,-92.1875,153.5242,-91.88991,153.150757
-92.1875,153.5242,-90.82826,154.45929,-91.88991,153.150757
-91.88991,153.150757,-92.95155,151.842224,-93.54669,152.589172
-92.95155,151.842224,-95.0748,149.22525,-96.26512,150.719116
-98.85489,146.046631,-100.278458,146.512756,-100.045227,147.5405
-100.278458,146.512756,-101.702011,146.978912,-100.045227,147.5405
-100.045227,147.5405,-98.38843,148.102051,-98.85489,146.046631
-99.08812,145.018921,-99.79991,145.251984,-99.68329,145.765869
-99.79991,145.251984,-100.511673,145.485046,-99.68329,145.765869
-99.68329,145.765869,-98.85489,146.046631,-99.08812,145.018921
-99.32135,143.99118,-99.91647,144.7381,-99.08812,145.018921
-100.511673,145.485046,-99.79991,145.251984,-99.91647,144.7381
-99.79991,145.251984,-99.08812,145.018921,-99.91647,144.7381
-101.702011,146.978912,-100.278458,146.512756,-100.511673,145.485046
-98.85489,146.046631,-99.68329,145.765869,-100.278458,146.512756
-99.68329,145.765869,-100.511673,145.485046,-100.278458,146.512756
-96.73158,148.663666,-96.96486,147.635864,-98.38843,148.102051
-96.96486,147.635864,-97.1980743,146.608215,-98.38843,148.102051
-95.0748,149.22525,-96.13646,147.916687,-96.73158,148.663666
-97.1980743,146.608215,-96.96486,147.635864,-96.13646,147.916687
-96.96486,147.635864,-96.73158,148.663666,-96.13646,147.916687
-97.1980743,146.608215,-99.32135,143.99118,-98.38843,148.102051
-104.758194,140.251038,-102.039764,142.121063,-101.44458,141.374146
-102.039764,142.121063,-100.680557,143.056183,-100.38298,142.682648
-100.680557,143.056183,-100.000916,143.523682,-99.85214,143.336975
-100.000916,143.523682,-99.32135,143.99118,-99.85214,143.336975
-99.85214,143.336975,-100.38298,142.682648,-100.680557,143.056183
-100.38298,142.682648,-101.44458,141.374146,-102.039764,142.121063
-101.44458,141.374146,-103.567856,138.757172,-104.758194,140.251038
-103.567856,138.757172,-107.814423,133.523071,-104.758194,140.251038
-103.230118,143.61496,-101.275726,143.8031,-102.039764,142.121063
-101.275726,143.8031,-100.298553,143.897186,-100.680557,143.056183
-99.32135,143.99118,-100.000916,143.523682,-100.298553,143.897186
-100.000916,143.523682,-100.680557,143.056183,-100.298553,143.897186
-100.680557,143.056183,-102.039764,142.121063,-101.275726,143.8031
-102.039764,142.121063,-104.758194,140.251038,-103.230118,143.61496
-101.702011,146.978912,-100.511673,145.485046,-101.275726,143.8031
-100.511673,145.485046,-99.91647,144.7381,-100.298553,143.897186
-99.91647,144.7381,-99.32135,143.99118,-100.298553,143.897186
-100.298553,143.897186,-101.275726,143.8031,-100.511673,145.485046
-101.275726,143.8031,-103.230118,143.61496,-101.702011,146.978912
-96.69144,153.894958,-96.47829,152.307037,-97.4554749,152.212952
-96.47829,152.307037,-96.37175,151.513092,-96.86032,151.466034
-96.37175,151.513092,-96.26512,150.719116,-96.86032,151.466034
-96.86032,151.466034,-97.4554749,152.212952,-96.47829,152.307037
-97.4554749,152.212952,-98.64584,153.706848,-96.69144,153.894958
-94.73706,154.083069,-95.5011,152.401062,-96.69144,153.894958
-95.5011,152.401062,-95.88312,151.560089,-96.47829,152.307037
-96.26512,150.719116,-96.37175,151.513092,-95.88312,151.560089
-96.37175,151.513092,-96.47829,152.307037,-95.88312,151.560089
-96.47829,152.307037,-96.69144,153.894958,-95.5011,152.401062
-93.54669,152.589172,-94.14191,153.336121,-93.75986,154.1771
-94.14191,153.336121,-94.73706,154.083069,-93.75986,154.1771
-93.75986,154.1771,-92.78265,154.271179,-93.54669,152.589172
-92.78265,154.271179,-91.8054657,154.365234,-92.1875,153.5242
-91.8054657,154.365234,-90.82826,154.45929,-92.1875,153.5242
-92.1875,153.5242,-93.54669,152.589172,-92.78265,154.271179
-96.26512,150.719116,-95.5011,152.401062,-93.54669,152.589172
-94.5238953,152.495178,-94.63048,153.2891,-94.14191,153.336121
-94.63048,153.2891,-94.73706,154.083069,-94.14191,153.336121
-94.14191,153.336121,-93.54669,152.589172,-94.5238953,152.495178
-95.5011,152.401062,-95.1190643,153.2421,-94.5238953,152.495178
-94.73706,154.083069,-94.63048,153.2891,-95.1190643,153.2421
-94.63048,153.2891,-94.5238953,152.495178,-95.1190643,153.2421
-100.17395,150.3429,-98.21951,150.531,-98.98358,148.849
-98.21951,150.531,-97.24234,150.625031,-97.6243439,149.784058
-97.24234,150.625031,-96.26512,150.719116,-97.6243439,149.784058
-97.6243439,149.784058,-98.98358,148.849,-98.21951,150.531
-98.98358,148.849,-101.702011,146.978912,-100.17395,150.3429
-98.64584,153.706848,-97.4554749,152.212952,-98.21951,150.531
-97.4554749,152.212952,-96.86032,151.466034,-97.24234,150.625031
-96.86032,151.466034,-96.26512,150.719116,-97.24234,150.625031
-97.24234,150.625031,-98.21951,150.531,-97.4554749,152.212952
-98.21951,150.531,-100.17395,150.3429,-98.64584,153.706848
-95.5896454,160.434784,-93.20892,157.447021,-94.73706,154.083069
-92.01863,155.953156,-92.40062,155.112213,-92.99579,155.8591
-92.78265,154.271179,-92.88924,155.0651,-92.40062,155.112213
-92.88924,155.0651,-92.99579,155.8591,-92.40062,155.112213
-92.99579,155.8591,-93.20892,157.447021,-92.01863,155.953156
-90.82826,154.45929,-91.8054657,154.365234,-92.01863,155.953156
-91.8054657,154.365234,-92.78265,154.271179,-92.01863,155.953156
-93.97301,155.765015,-93.37779,155.018127,-93.75986,154.1771
-93.37779,155.018127,-92.78265,154.271179,-93.75986,154.1771
-93.75986,154.1771,-94.73706,154.083069,-93.97301,155.765015
-93.20892,157.447021,-92.99579,155.8591,-93.97301,155.765015
-92.99579,155.8591,-92.88924,155.0651,-93.37779,155.018127
-92.88924,155.0651,-92.78265,154.271179,-93.37779,155.018127
-93.37779,155.018127,-93.97301,155.765015,-92.99579,155.8591
-94.73706,154.083069,-98.64584,153.706848,-95.5896454,160.434784
89.87752,110.992859,90.60449,105.87442,84.55354,103.254028
91.33147,100.755951,87.94252,102.004974,90.60449,105.87442
87.5789948,104.56424,87.76074,103.284668,86.24802,102.629517
87.76074,103.284668,87.94252,102.004974,86.24802,102.629517
86.24802,102.629517,84.55354,103.254028,87.5789948,104.56424
89.27348,103.9397,88.42627,104.251953,89.09177,105.2193
88.42627,104.251953,87.5789948,104.56424,89.09177,105.2193
89.09177,105.2193,90.60449,105.87442,89.27348,103.9397
87.94252,102.004974,87.76074,103.284668,89.27348,103.9397
87.5789948,104.56424,88.42627,104.251953,87.76074,103.284668
88.42627,104.251953,89.27348,103.9397,87.76074,103.284668
95.20152,118.73175,93.2664948,109.743835,89.87752,110.992859
90.60449,105.87442,91.93552,107.809174,92.29898,105.249878
93.2664948,109.743835,92.7827454,107.496857,91.93552,107.809174
92.7827454,107.496857,92.29898,105.249878,91.93552,107.809174
92.29898,105.249878,91.33147,100.755951,90.60449,105.87442
90.60449,105.87442,89.87752,110.992859,93.2664948,109.743835
261.993835,59.5875854,255.368225,61.8462524,263.281219,63.37979
269.2551,46.6083374,268.647247,44.054657,266.756683,45.3990173
268.039368,41.50099,267.398041,43.4500427,268.647247,44.054657
267.398041,43.4500427,266.756683,45.3990173,268.647247,44.054657
266.756683,45.3990173,265.474,49.29706,269.2551,46.6083374
273.036133,43.9196167,270.53772,42.7103271,269.2551,46.6083374
268.039368,41.50099,268.647247,44.054657,270.53772,42.7103271
268.647247,44.054657,269.2551,46.6083374,270.53772,42.7103271
274.3188,40.0215454,273.6775,41.9705658,274.9267,42.5752258
273.6775,41.9705658,273.036133,43.9196167,274.9267,42.5752258
274.9267,42.5752258,275.871979,41.90303,275.568024,40.62622
275.871979,41.90303,276.81723,41.230835,275.568024,40.62622
275.568024,40.62622,274.3188,40.0215454,274.9267,42.5752258
280.5983,38.5421448,277.458527,39.2818146,276.81723,41.230835
277.458527,39.2818146,275.8887,39.6517639,276.81723,41.230835
274.3188,40.0215454,275.568024,40.62622,275.8887,39.6517639
275.568024,40.62622,276.81723,41.230835,275.8887,39.6517639
273.036133,43.9196167,273.6775,41.9705658,271.1791,40.76129
274.3188,40.0215454,272.7489,40.39142,273.6775,41.9705658
272.7489,40.39142,271.1791,40.76129,273.6775,41.9705658
271.1791,40.76129,268.039368,41.50099,273.036133,43.9196167
293.380432,8.190155,293.44754,12.1485748,299.767426,12.664978
293.44754,12.1485748,293.514557,16.1067657,299.767426,12.664978
306.020325,9.223114,299.700348,8.706619,299.767426,12.664978
296.573944,10.4276276,298.137146,9.567123,296.5404,8.448441
298.137146,9.567123,299.700348,8.706619,296.5404,8.448441
296.5404,8.448441,293.380432,8.190155,296.573944,10.4276276
299.767426,12.664978,299.7339,10.685791,296.573944,10.4276276
299.700348,8.706619,298.137146,9.567123,299.7339,10.685791
298.137146,9.567123,296.573944,10.4276276,299.7339,10.685791
306.020325,9.223114,309.1468,7.50219727,305.9533,5.26483154
312.273254,5.78126526,309.113281,5.523041,309.1468,7.50219727
309.113281,5.523041,305.9533,5.26483154,309.1468,7.50219727
318.526123,2.33947754,312.239716,3.802124,312.273254,5.78126526
312.239716,3.802124,309.0965,4.533478,312.273254,5.78126526
305.9533,5.26483154,309.113281,5.523041,309.0965,4.533478
309.113281,5.523041,312.273254,5.78126526,309.0965,4.533478
305.9533,5.26483154,302.8101,5.9961853,302.843628,7.97531128
302.8101,5.9961853,299.66687,6.727539,302.843628,7.97531128
302.843628,7.97531128,306.020325,9.223114,305.9533,5.26483154
299.66687,6.727539,296.523651,7.4588623,299.700348,8.706619
293.380432,8.190155,296.5404,8.448441,296.523651,7.4588623
296.5404,8.448441,299.700348,8.706619,296.523651,7.4588623
299.700348,8.706619,306.020325,9.223114,299.66687,6.727539
318.526123,2.33947754,324.7791,-1.10238647,318.459137,-1.618866
331.031921,-4.54425049,324.745544,-3.08149719,324.7791,-1.10238647
324.745544,-3.08149719,318.459137,-1.618866,324.7791,-1.10238647
343.537781,-11.427887,330.998474,-6.52333069,331.031921,-4.54425049
330.998474,-6.52333069,324.72876,-4.071045,331.031921,-4.54425049
318.459137,-1.618866,324.745544,-3.08149719,324.72876,-4.071045
324.745544,-3.08149719,331.031921,-4.54425049,324.72876,-4.071045
318.459137,-1.618866,312.189484,0.8333893,318.526123,2.33947754
312.189484,0.8333893,309.054626,2.059555,312.222961,2.812561
309.054626,2.059555,307.487183,2.67262268,309.07135,3.0491333
307.487183,2.67262268,305.9198,3.28569031,309.07135,3.0491333
309.07135,3.0491333,312.222961,2.812561,309.054626,2.059555
312.222961,2.812561,318.526123,2.33947754,312.189484,0.8333893
305.9198,3.28569031,302.7849,4.51182556,305.9533,5.26483154
302.7849,4.51182556,301.217529,5.12486267,302.801727,5.50138855
301.217529,5.12486267,299.650116,5.7379303,302.801727,5.50138855
302.801727,5.50138855,305.9533,5.26483154,302.7849,4.51182556
299.650116,5.7379303,296.515259,6.96411133,299.66687,6.727539
296.515259,6.96411133,294.947845,7.577118,296.523651,7.4588623
294.947845,7.577118,293.380432,8.190155,296.523651,7.4588623
296.523651,7.4588623,299.66687,6.727539,296.515259,6.96411133
299.66687,6.727539,302.8101,5.9961853,299.650116,5.7379303
305.9533,5.26483154,302.801727,5.50138855,302.8101,5.9961853
302.801727,5.50138855,299.650116,5.7379303,302.8101,5.9961853
309.0965,4.533478,307.5082,3.90963745,305.9533,5.26483154
307.5082,3.90963745,305.9198,3.28569031,305.9533,5.26483154
312.239716,3.802124,309.079742,3.54391479,309.0965,4.533478
305.9198,3.28569031,307.5082,3.90963745,309.079742,3.54391479
307.5082,3.90963745,309.0965,4.533478,309.079742,3.54391479
318.526123,2.33947754,312.222961,2.812561,312.239716,3.802124
312.222961,2.812561,309.07135,3.0491333,309.079742,3.54391479
305.9198,3.28569031,307.499756,3.41481018,309.07135,3.0491333
307.499756,3.41481018,309.079742,3.54391479,309.07135,3.0491333
309.079742,3.54391479,312.239716,3.802124,312.222961,2.812561
265.108978,-53.5260773,261.633,-52.6930542,265.109558,-53.5076447
261.633,-52.6930542,259.89502,-52.276535,261.63327,-52.6838379
258.157,-51.86003,259.895142,-52.2719269,259.89502,-52.276535
259.895142,-52.2719269,261.63327,-52.6838379,259.89502,-52.276535
261.63327,-52.6838379,265.109558,-53.5076447,261.633,-52.6930542
318.5913,-113.918053,322.306427,-109.8224,321.593018,-115.722443
322.306427,-109.8224,324.163971,-107.774582,323.807251,-110.724625
326.021576,-105.726784,324.9144,-108.225685,324.163971,-107.774582
324.9144,-108.225685,323.807251,-110.724625,324.163971,-107.774582
323.807251,-110.724625,321.593018,-115.722443,322.306427,-109.8224
326.021576,-105.726784,329.736633,-101.631149,327.522369,-106.62896
329.736633,-101.631149,330.6654,-100.6072,330.487061,-102.082237
331.594177,-99.5833,331.040619,-100.832779,330.6654,-100.6072
331.040619,-100.832779,330.487061,-102.082237,330.6654,-100.6072
333.451721,-97.53551,331.969421,-99.808876,331.594177,-99.5833
330.487061,-102.082237,331.040619,-100.832779,331.969421,-99.808876
331.040619,-100.832779,331.594177,-99.5833,331.969421,-99.808876
330.487061,-102.082237,327.522369,-106.62896,329.736633,-101.631149
323.807251,-110.724625,325.664856,-108.676819,324.557648,-111.175735
325.664856,-108.676819,326.593628,-107.652893,326.040039,-108.902313
327.522369,-106.62896,326.781219,-107.765671,326.593628,-107.652893
326.781219,-107.765671,326.040039,-108.902313,326.593628,-107.652893
326.040039,-108.902313,324.557648,-111.175735,325.664856,-108.676819
324.557648,-111.175735,321.593018,-115.722443,323.807251,-110.724625
327.522369,-106.62896,326.593628,-107.652893,325.843262,-107.2018
325.664856,-108.676819,325.754028,-107.939278,326.593628,-107.652893
325.754028,-107.939278,325.843262,-107.2018,326.593628,-107.652893
325.843262,-107.2018,326.021576,-105.726784,327.522369,-106.62896
323.807251,-110.724625,324.9144,-108.225685,325.664856,-108.676819
326.021576,-105.726784,325.843262,-107.2018,324.9144,-108.225685
325.843262,-107.2018,325.754028,-107.939278,324.9144,-108.225685
325.754028,-107.939278,325.664856,-108.676819,324.9144,-108.225685
316.0204,-121.865936,315.842041,-123.340958,314.1628,-123.913719
315.002441,-123.627327,315.333069,-124.221626,314.913239,-124.364822
315.333069,-124.221626,315.663635,-124.815971,314.913239,-124.364822
314.913239,-124.364822,314.1628,-123.913719,315.002441,-123.627327
315.842041,-123.340958,315.752838,-124.078384,315.002441,-123.627327
315.663635,-124.815971,315.333069,-124.221626,315.752838,-124.078384
315.333069,-124.221626,315.002441,-123.627327,315.752838,-124.078384
317.877869,-119.8181,316.7708,-122.317032,316.0204,-121.865936
316.7708,-122.317032,316.217224,-123.566452,315.842041,-123.340958
315.663635,-124.815971,315.752838,-124.078384,316.217224,-123.566452
315.752838,-124.078384,315.842041,-123.340958,316.217224,-123.566452
315.842041,-123.340958,316.0204,-121.865936,316.7708,-122.317032
317.877869,-119.8181,321.593018,-115.722443,315.663635,-124.815971
315.663635,-124.815971,312.698975,-129.362671,311.948517,-128.911575
312.698975,-129.362671,311.2166,-131.636078,310.841431,-131.410522
311.2166,-131.636078,309.734344,-133.909424,310.841431,-131.410522
310.841431,-131.410522,311.948517,-128.911575,312.698975,-129.362671
313.8061,-126.863739,313.984436,-125.388733,315.663635,-124.815971
313.984436,-125.388733,314.1628,-123.913719,315.663635,-124.815971
311.948517,-128.911575,313.055664,-126.412643,313.8061,-126.863739
313.055664,-126.412643,314.1628,-123.913719,313.8061,-126.863739
317.877869,-119.8181,318.234619,-116.86805,321.593018,-115.722443
321.593018,-115.722443,319.913818,-116.295242,318.5913,-113.918053
319.0742,-116.581635,318.743622,-115.987343,319.163422,-115.844177
318.743622,-115.987343,318.4129,-115.393036,319.163422,-115.844177
319.163422,-115.844177,319.913818,-116.295242,319.0742,-116.581635
318.234619,-116.86805,318.3238,-116.130569,319.0742,-116.581635
318.4129,-115.393036,318.743622,-115.987343,318.3238,-116.130569
318.743622,-115.987343,319.0742,-116.581635,318.3238,-116.130569
318.4129,-115.393036,318.5913,-113.918053,319.913818,-116.295242
317.877869,-119.8181,316.0204,-121.865936,316.377045,-118.915894
316.0204,-121.865936,314.1628,-123.913719,316.377045,-118.915894
316.377045,-118.915894,317.4842,-116.416985,318.234619,-116.86805
318.4129,-115.393036,317.948547,-115.905,318.03775,-115.167465
317.4842,-116.416985,317.760925,-115.7922,317.948547,-115.905
317.760925,-115.7922,318.03775,-115.167465,317.948547,-115.905
318.03775,-115.167465,318.5913,-113.918053,318.4129,-115.393036
317.4842,-116.416985,317.948547,-115.905,318.3238,-116.130569
317.948547,-115.905,318.4129,-115.393036,318.3238,-116.130569
318.3238,-116.130569,318.234619,-116.86805,317.4842,-116.416985
318.234619,-116.86805,317.877869,-119.8181,316.377045,-118.915894
326.734955,-99.82673,328.414124,-99.25389,329.736633,-101.631149
330.093384,-98.68112,329.914978,-100.156113,328.414124,-99.25389
329.914978,-100.156113,329.736633,-101.631149,328.414124,-99.25389
330.093384,-98.68112,331.772583,-98.1083,331.594177,-99.5833
331.772583,-98.1083,333.451721,-97.53551,331.594177,-99.5833
329.736633,-101.631149,329.914978,-100.156113,331.594177,-99.5833
329.914978,-100.156113,330.093384,-98.68112,331.594177,-99.5833
329.736633,-101.631149,326.021576,-105.726784,326.734955,-99.82673
327.448273,-93.92667,330.45,-95.7310638,330.093384,-98.68112
330.45,-95.7310638,331.950836,-96.63327,331.772583,-98.1083
331.950836,-96.63327,333.451721,-97.53551,331.772583,-98.1083
331.772583,-98.1083,330.093384,-98.68112,330.45,-95.7310638
330.093384,-98.68112,326.734955,-99.82673,327.448273,-93.92667
322.663055,-106.872345,324.3423,-106.299583,324.163971,-107.774582
324.3423,-106.299583,326.021576,-105.726784,324.163971,-107.774582
324.163971,-107.774582,322.306427,-109.8224,322.663055,-106.872345
323.019775,-103.92234,324.52063,-104.824547,324.3423,-106.299583
324.52063,-104.824547,326.021576,-105.726784,324.3423,-106.299583
324.3423,-106.299583,322.663055,-106.872345,323.019775,-103.92234
318.5913,-113.918053,320.805542,-108.9202,322.306427,-109.8224
320.805542,-108.9202,323.019775,-103.92234,322.306427,-109.8224
324.877319,-101.874527,325.055634,-100.39949,326.734955,-99.82673
325.055634,-100.39949,325.234,-98.9245148,326.734955,-99.82673
324.877319,-101.874527,323.948547,-102.898438,324.1269,-101.423409
323.948547,-102.898438,323.019775,-103.92234,324.1269,-101.423409
324.1269,-101.423409,324.68042,-100.17395,325.055634,-100.39949
324.68042,-100.17395,325.234,-98.9245148,325.055634,-100.39949
325.055634,-100.39949,324.877319,-101.874527,324.1269,-101.423409
325.234,-98.9245148,327.448273,-93.92667,326.734955,-99.82673
326.378235,-102.776733,324.698944,-103.3495,324.877319,-101.874527
324.698944,-103.3495,323.8593,-103.635941,323.948547,-102.898438
323.8593,-103.635941,323.019775,-103.92234,323.948547,-102.898438
323.948547,-102.898438,324.877319,-101.874527,324.698944,-103.3495
324.877319,-101.874527,326.734955,-99.82673,326.378235,-102.776733
326.021576,-105.726784,324.52063,-104.824547,324.698944,-103.3495
323.019775,-103.92234,323.8593,-103.635941,324.52063,-104.824547
323.8593,-103.635941,324.698944,-103.3495,324.52063,-104.824547
324.698944,-103.3495,326.378235,-102.776733,326.021576,-105.726784
279.6802,-173.18544,277.137817,-175.346054,276.568268,-171.53479
277.137817,-175.346054,275.866669,-176.426392,275.581879,-174.520752
275.866669,-176.426392,274.595459,-177.506714,275.581879,-174.520752
275.581879,-174.520752,276.568268,-171.53479,277.137817,-175.346054
274.595459,-177.506714,272.05307,-179.667328,273.0395,-176.681366
269.510773,-181.827988,271.275146,-179.254715,272.05307,-179.667328
271.275146,-179.254715,273.0395,-176.681366,272.05307,-179.667328
273.0395,-176.681366,276.568268,-171.53479,274.595459,-177.506714
276.568268,-171.53479,280.097015,-166.388184,281.652985,-167.2135
280.097015,-166.388184,281.86142,-163.814911,282.6394,-164.227585
281.86142,-163.814911,283.6258,-161.241623,282.6394,-164.227585
282.6394,-164.227585,281.652985,-167.2135,280.097015,-166.388184
279.110626,-169.374176,279.395416,-171.279816,276.568268,-171.53479
279.395416,-171.279816,279.6802,-173.18544,276.568268,-171.53479
281.652985,-167.2135,280.666626,-170.1995,279.110626,-169.374176
280.666626,-170.1995,280.17337,-171.692429,279.395416,-171.279816
280.17337,-171.692429,279.6802,-173.18544,279.395416,-171.279816
279.395416,-171.279816,279.110626,-169.374176,280.666626,-170.1995
269.510773,-181.827988,272.05307,-179.667328,275.16507,-181.318
274.595459,-177.506714,274.88028,-179.412354,272.05307,-179.667328
274.88028,-179.412354,275.16507,-181.318,272.05307,-179.667328
275.734619,-185.129242,272.622681,-183.478592,275.16507,-181.318
272.622681,-183.478592,269.510773,-181.827988,275.16507,-181.318
277.422638,-177.251709,276.009064,-177.3792,275.866669,-176.426392
276.009064,-177.3792,274.595459,-177.506714,275.866669,-176.426392
275.866669,-176.426392,277.137817,-175.346054,277.422638,-177.251709
277.707428,-179.1573,276.151459,-178.332031,277.422638,-177.251709
274.595459,-177.506714,276.009064,-177.3792,276.151459,-178.332031
276.009064,-177.3792,277.422638,-177.251709,276.151459,-178.332031
277.137817,-175.346054,279.6802,-173.18544,277.707428,-179.1573
275.734619,-185.129242,275.16507,-181.318,277.707428,-179.1573
275.16507,-181.318,274.88028,-179.412354,277.707428,-179.1573
274.595459,-177.506714,276.151459,-178.332031,274.88028,-179.412354
276.151459,-178.332031,277.707428,-179.1573,274.88028,-179.412354
275.734619,-185.129242,283.038818,-197.083176,269.0203,-189.441666
124.728745,-360.0672,119.076675,-354.881256,126.247223,-356.9079
113.424606,-349.695465,119.835953,-353.301666,119.076675,-354.881256
119.835953,-353.301666,126.247223,-356.9079,119.076675,-354.881256
126.247223,-356.9079,132.6586,-360.514069,131.899292,-362.093719
132.6586,-360.514069,139.06987,-364.120239,131.899292,-362.093719
131.899292,-362.093719,124.728745,-360.0672,126.247223,-356.9079
113.424606,-349.695465,119.076675,-354.881256,110.387619,-356.014
119.076675,-354.881256,124.728745,-360.0672,110.387619,-356.014
139.06987,-364.120239,151.892532,-371.3326,137.551361,-367.2795
164.715149,-378.544952,151.13327,-372.912262,151.892532,-371.3326
137.551361,-367.2795,144.721939,-369.306,151.13327,-372.912262
144.721939,-369.306,151.892532,-371.3326,151.13327,-372.912262
124.728745,-360.0672,131.140076,-363.6734,123.9695,-361.646759
137.551361,-367.2795,130.760422,-364.463135,131.140076,-363.6734
130.760422,-364.463135,123.9695,-361.646759,131.140076,-363.6734
123.9695,-361.646759,110.387619,-356.014,124.728745,-360.0672
137.551361,-367.2795,131.140076,-363.6734,131.899292,-362.093719
131.140076,-363.6734,124.728745,-360.0672,131.899292,-362.093719
131.899292,-362.093719,139.06987,-364.120239,137.551361,-367.2795
102.709961,-372.922974,99.85393,-370.693848,100.851608,-368.34375
99.85393,-370.693848,96.99788,-368.464874,100.851608,-368.34375
100.851608,-368.34375,104.705276,-368.222717,102.709961,-372.922974
100.71463,-377.623169,98.85625,-373.044037,102.709961,-372.922974
96.99788,-368.464874,99.85393,-370.693848,98.85625,-373.044037
99.85393,-370.693848,102.709961,-372.922974,98.85625,-373.044037
96.72395,-387.023651,96.86093,-377.744263,100.71463,-377.623169
96.99788,-368.464874,98.85625,-373.044037,96.86093,-377.744263
98.85625,-373.044037,100.71463,-377.623169,96.86093,-377.744263
96.72395,-387.023651,92.73329,-396.424225,92.87027,-387.144775
88.7426758,-405.824677,90.80643,-396.484772,92.73329,-396.424225
90.80643,-396.484772,92.87027,-387.144775,92.73329,-396.424225
92.87027,-387.144775,94.93407,-377.804749,96.72395,-387.023651
94.93407,-377.804749,95.45003,-375.469849,96.86093,-377.744263
95.96596,-373.134827,96.41342,-375.4395,95.45003,-375.469849
96.41342,-375.4395,96.86093,-377.744263,95.45003,-375.469849
96.99788,-368.464874,96.92941,-373.104553,95.96596,-373.134827
96.92941,-373.104553,96.89517,-375.4244,96.41342,-375.4395
96.89517,-375.4244,96.86093,-377.744263,96.41342,-375.4395
96.41342,-375.4395,95.96596,-373.134827,96.92941,-373.104553
96.86093,-377.744263,96.72395,-387.023651,94.93407,-377.804749
96.99788,-368.464874,92.34476,-365.170715,93.77086,-361.9709
87.69162,-361.8766,90.73126,-361.9238,92.34476,-365.170715
90.73126,-361.9238,93.77086,-361.9709,92.34476,-365.170715
93.77086,-361.9709,99.85008,-362.0653,96.99788,-368.464874
87.69162,-361.8766,83.03854,-358.582428,89.11777,-358.676819
78.38542,-355.28833,83.75154,-356.9826,83.03854,-358.582428
83.75154,-356.9826,89.11777,-358.676819,83.03854,-358.582428
93.77086,-361.9709,91.44432,-360.323883,94.48393,-360.3711
89.11777,-358.676819,91.80081,-359.5239,91.44432,-360.323883
91.80081,-359.5239,94.48393,-360.3711,91.44432,-360.323883
94.48393,-360.3711,99.85008,-362.0653,93.77086,-361.9709
89.11777,-358.676819,91.44432,-360.323883,90.73126,-361.9238
91.44432,-360.323883,93.77086,-361.9709,90.73126,-361.9238
90.73126,-361.9238,87.69162,-361.8766,89.11777,-358.676819
78.38542,-355.28833,73.73233,-351.994263,79.81152,-352.0886
69.07919,-348.700073,74.44536,-350.394348,73.73233,-351.994263
74.44536,-350.394348,79.81152,-352.0886,73.73233,-351.994263
69.07919,-348.700073,66.75261,-347.052979,69.79225,-347.10022
64.42606,-345.405975,67.10916,-346.2531,66.75261,-347.052979
67.10916,-346.2531,69.79225,-347.10022,66.75261,-347.052979
64.42606,-345.405975,63.2628,-344.5824,64.78259,-344.606049
62.09949,-343.758881,63.4410629,-344.1824,63.2628,-344.5824
63.4410629,-344.1824,64.78259,-344.606049,63.2628,-344.5824
59.7729721,-342.111816,62.2777863,-343.358917,62.09949,-343.758881
