x,z,area,grade
308.1825,-129.948,0.03689416,0.3025928
307.5703,-130.0861,0.2951586,0
312.9453,-120.9749,2.360955,0.2877279
314.1723,-119.6272,2.36105,0.3035994
313.3097,-122.2852,4.721995,0.2847367
316.0439,-117.3575,0.2951227,0.2158241
315.4927,-117.5353,0.2951213,0.3181442
316.3818,-116.7726,0.5902566,0.1946375
316.0727,-118.1812,0.1475778,0.2374989
316.3794,-117.8442,0.1475731,0.1732428
316.1637,-118.5088,0.2951412,0.2320289
315.4304,-118.0314,0.2951298,0.3190716
316.135,-117.6851,0.1475541,0.2260484
315.8282,-118.022,0.1475589,0.2746588
317.302,-115.7618,0.5902671,0.1149399
318.1,-114.6714,0.2951108,0.1619677
317.731,-115.5044,0.2951303,0.1756084
316.8707,-117.0908,1.180519,0.1733525
315.0255,-121.2557,2.360921,0.2799101
315.2124,-119.7676,1.180491,0.275063
315.0925,-118.6163,0.5902295,0.3147055
315.5814,-118.9346,0.5902449,0.2745259
312.1978,-126.9274,4.72185,0.2892509
310.966,-130.4184,1.180616,0.3090657
310.1656,-132.5804,0.5902721,0.3910736
310.2902,-131.5883,0.5903015,0.3010705
310.8462,-129.2672,2.360925,0.301714
311.8335,-125.6171,4.722075,0.2665814
312.0827,-123.6329,4.721999,0.2550413
288.9476,-157.3341,16.28867,0.1253569
293.6003,-152.0473,2.036021,0.1424874
291.4834,-153.4317,1.018036,0.1422064
292.5713,-152.2929,1.018034,0.1464289
294.9895,-150.1771,4.072057,0.150194
292.6964,-154.2415,8.14426,0.1260173
287.1396,-161.7223,16.28855,0.1154652
290.8884,-158.6297,8.144562,0.1266419
289.6831,-161.5552,8.144525,0.1304857
300.5208,-145.0105,1.018059,0.162591
299.7342,-145.418,1.018103,0.1945597
298.0105,-146.5986,1.018037,0.2087664
299.0984,-145.4598,1.018026,0.2120107
301.5166,-143.344,4.072113,0.1672442
298.8762,-147.8759,0.2545406,0.2374831
298.4076,-148.2625,0.1272539,0.1787725
298.5582,-147.8968,0.127279,0.15559
298.9809,-147.2464,0.5090145,0.2356731
299.0141,-148.6674,1.018051,0.1672778
297.7551,-147.5938,0.2544674,0.2313283
297.847,-148.1215,0.2544947,0.1523133
297.3159,-147.5337,0.5090155,0.2149442
298.4957,-146.9225,0.5089869,0.2110273
298.3156,-147.7349,0.1272758,0.2253686
298.1649,-148.1006,0.1272508,0.2509769
298.1483,-147.3901,0.2545157,0.2111516
300.1607,-146.6352,0.5090377,0.1731452
299.6755,-146.3113,0.5090377,0.2281385
300.7046,-146.0658,1.018031,0.1614175
299.853,-147.9452,0.06364426,0.281655
299.899,-148.209,0.06363028,0.1652408
299.6333,-147.9151,0.1272413,0.1707011
300.2232,-147.6095,0.127266,0.1832418
300.0956,-148.1072,0.06361531,0.01305731
300.0496,-147.8433,0.0636293,0.1794858
299.6499,-148.6256,0.5090073,0.1782864
299.3741,-147.0427,0.5090229,0.222605
300.056,-147.2648,0.2545226,0.18866
299.6627,-147.4685,0.2544864,0.2368413
305.0815,-139.1962,2.036097,0.1072891
304.4789,-140.6589,2.036096,0.1628833
307.2573,-136.9185,1.018087,0.1104659
308.7678,-135.1292,0.5090332,0.3129792
307.8471,-136.6129,0.06363487,0.1022394
308.1191,-136.3282,0.0636265,0.5211565
307.5605,-137.1209,0.1272642,0.1204278
308.1338,-136.1048,0.06363273,0.17761
307.8618,-136.3895,0.06363458,0.1699271
308.1485,-135.8815,0.1272565,0.3041849
306.232,-139.0316,0.5090593,0.1158276
305.3867,-140.3324,0.5090611,0.1458726
306.412,-138.2193,1.018069,0.115022
302.7296,-144.1538,2.03619,0.1699514
301.1605,-146.8364,0.5090284,0.1669055
300.2398,-148.3201,0.06362305,0.05053107
300.6175,-147.8727,0.0318057,0.09874548
300.4062,-148.1979,0.03180316,0.05700862
299.9532,-148.8281,0.1272415,0.08759174
300.5265,-147.812,0.06363689,0.1685339
300.2545,-148.0967,0.0636355,0.131484
300.5412,-147.5886,0.1272559,0.1657191
301.3405,-146.024,1.018119,0.163165
303.0897,-142.5291,4.072099,0.1646364
294.6371,-155.5371,4.072175,0.1014286
297.1142,-152.528,1.018079,0.1358942
298.2021,-151.3892,1.017978,0.1980991
295.9676,-154.5602,2.036135,0.1252644
292.5866,-159.7634,2.035899,0.1222852
290.8961,-162.3649,2.035925,0.1288766
292.9466,-158.1387,4.072126,0.09660649
296.1438,-151.8802,2.036089,0.1460511
298.2608,-150.4958,1.018072,0.1507985
297.1729,-151.6347,1.018095,0.1368328
294.7546,-153.7504,4.072256,0.131739
297.441,-149.4823,1.018068,0.1667075
297.0605,-148.5289,0.2545215,0.1778808
296.9686,-148.0013,0.254517,0.2214139
297.4998,-148.589,0.5090061,0.1690902
298.3195,-149.6025,2.036088,0.1598475
295.9599,-150.8249,2.036106,0.1568402
296.32,-149.2002,0.5089769,0.1752117
296.5753,-148.205,0.2544839,0.2214134
296.6673,-148.7327,0.2544884,0.1778716
296.6545,-149.8898,1.018046,0.1677873
100.5177,-366.251,24.31666,0.003729195
110.2637,-350.8826,24.55034,0.004834435
63.94481,-331.3846,16.63956,0
175.7028,-224.5948,78.24237,0.03578183
166.4225,-244.3454,39.12094,0.0359731
170.8833,-231.1049,39.121,0.03586745
155.8476,-264.041,39.12101,0.03635044
147.6825,-280.4814,9.780282,0.03524524
142.7187,-290.343,4.890058,0.02825813
145.5964,-283.7503,4.890102,0.03564081
151.6754,-270.5786,19.56053,0.03601898
160.9557,-250.828,39.12113,0.03657648
168.9414,-231.0222,19.56078,0.03597936
164.4806,-244.2628,19.56075,0.03608401
209.3572,-166.374,13.03451,0.03155393
206.3581,-170.4504,13.03458,0.04348234
208.7086,-163.3923,26.06928,0.03685554
200.3599,-178.6031,26.06937,0.04461175
203.6729,-169.271,6.517507,0.04437292
205.5979,-164.7229,6.517543,0.03747258
203.7845,-172.0168,13.03471,0.04355176
191.3627,-190.8322,26.06931,0.04463936
184.4021,-201.259,6.517164,0.04594458
180.1719,-207.4915,3.258513,0.04011878
182.634,-203.1792,3.258523,0.04710241
187.8266,-194.6727,13.03435,0.04463144
195.7497,-181.9718,26.0693,0.04466818
201.3678,-170.9554,6.51736,0.04491894
204.7923,-164.3691,3.258423,0.03748771
202.8673,-168.9172,3.258405,0.04438911
198.7488,-177.8955,13.03474,0.04465042
101.2337,-291.0682,23.25704,0.020532
101.9994,-286.5134,23.25758,0.02493615
94.07745,-299.8885,23.25732,0.01218935
98.08852,-289.5282,11.6289,0.01979095
97.32279,-294.083,11.62852,0.009728239
-21.8428,-327.4966,60.71378,0
-39.24146,-317.5033,57.61993,0.004112414
-79.48465,-252.6451,23.84921,0.0008801836
-94.18002,-240.965,28.01262,0.0003481298
-121.0335,-225.861,16.85672,0
-111.4841,-234.1383,16.85665,0
-126.5791,-222.6233,33.71363,0
-142.4451,-212.0091,16.85643,0.0004659013
-152.7654,-204.6327,16.85649,0.001516748
-136.514,-214.7964,33.7136,0.0004358908
-110.3277,-232.787,33.71326,0
-119.8772,-224.5098,33.7134,0
-104.0112,-235.1239,67.42688,0.0004369677
-20.91896,-288.6938,28.59004,0.005149904
-19.40354,-283.0813,7.14748,0.02837019
-18.18064,-280.6484,7.147489,0.03566021
-17.38338,-285.5565,3.573872,0.02617961
-17.06447,-287.5198,3.573827,0.02831265
-19.08464,-285.0445,7.147535,0.01276945
-14.96397,-275.548,3.573847,0.05524747
-16.50577,-276.0176,3.573785,0.03151212
-14.51198,-273.35,7.147442,0.02949008
-12.22566,-267.5027,7.147606,0.03224802
-12.90365,-270.7998,3.573835,0.03191233
-13.35564,-272.9978,3.5737,0.03981407
-15.41595,-277.7461,0.893433,0.05527575
-14.87105,-278.6103,0.8934569,0.07607315
-16.45931,-277.5487,1.786848,0.04446203
-14.14662,-276.8444,1.786946,0.05869603
-14.10016,-278.3755,0.8933998,0.08183119
-14.64506,-277.5113,0.8933759,0.06195907
-15.01733,-280.2001,0.2233538,0.06804717
-14.5804,-280.7109,0.1116727,0.1205994
-14.90935,-280.5536,0.1116688,0.06440175
-15.539,-280.1014,0.4467328,0.06806521
-14.38266,-279.7493,0.4467344,0.08370725
-14.35942,-280.5148,0.2233602,0.1300909
-14.63188,-280.0827,0.2233748,0.06191619
-14.72164,-281.3977,0.446704,0.148496
-14.69841,-282.1633,0.2233655,0.05743512
-14.97086,-281.7312,0.2233634,0.1426377
-15.65199,-280.6509,0.4467072,0.06440554
-14.96585,-280.8283,0.1116888,0.1242341
-14.6369,-280.9857,0.1116927,0.1509623
-15.18682,-281.0244,0.2233365,0.07807487
-16.02741,-278.9625,3.573693,0.05154939
-15.50258,-283.4384,1.78687,0.05406761
-15.72857,-284.5375,1.786891,0.06738888
-15.90811,-287.1676,1.786896,0.0418369
-16.22702,-285.2043,1.786918,0.04194906
-17.0243,-280.2963,3.573713,0.03841951
-16.04748,-282.5742,1.786831,0.06325149
-16.09393,-281.0431,0.8934569,0.05485412
-15.35631,-281.8486,0.2233633,0.1419811
-15.08386,-282.2807,0.2233653,0.06772295
-15.87798,-281.75,0.4467037,0.09965487
-7.786094,-259.9695,14.29509,0.0217944
-4.888325,-252.9058,7.14757,0.02561161
-5.566303,-256.2029,3.573743,0.01281583
-6.018292,-258.4008,3.57384,0.03390061
0.00323232,-243.1745,14.29491,0.01442439
-2.509087,-250.1208,7.147484,0.02149244
-4.21723,-255.792,1.786878,0.01542924
-5.280657,-259.2064,0.8934463,0.02462357
-4.828669,-257.0084,0.8934213,0.03031776
-3.731971,-252.5536,3.573733,0.02572907
-8.304614,-264.2481,14.29512,0.02800157
-9.627319,-269.8019,3.573773,0.07261118
-10.28868,-272.5788,0.8934463,0.0720475
-10.7074,-273.7365,0.8934275,0.09774218
-10.43149,-271.077,1.786844,0.06287437
-9.912956,-266.7984,7.147566,0.03815062
-11.93029,-276.1693,1.786888,0.06846397
-12.34901,-277.3271,1.786914,0.1039945
-12.80099,-279.5251,0.8934199,0.1229062
-13.07932,-280.7688,0.111675,0.1644723
-13.13997,-281.1736,0.05584373,0.3185541
-13.22801,-280.9429,0.05584541,0.1555518
-13.297,-281.6078,0.0558371,0.4184136
-13.37967,-281.9549,0.01396207,0.2586309
-13.43201,-282.0996,0.01396638,0.4227321
-13.39752,-281.7672,0.02792084,0.4184137
-13.38296,-281.312,0.02792179,0.2343124
-13.29076,-281.4127,0.02791678,0.4131511
-13.37257,-280.9869,0.02792468,0.1606992
-13.23842,-281.268,0.01395829,0.4372289
-13.33062,-281.1673,0.01396238,0.1607085
-13.20307,-280.1627,0.4467246,0.1389118
-12.96044,-278.5435,0.8934301,0.1043601
-12.92718,-277.5031,0.8934516,0.06075019
-14.14518,-282.7675,0.2233573,0.09699598
-13.75975,-282.6501,0.2233507,0.1599808
-14.16181,-283.2877,0.4467117,0.1026242
-14.49251,-284.6761,0.4467424,0.06410281
-14.45922,-283.6358,0.4467581,0.08097087
-15.32995,-286.9915,0.8934131,0.05059398
-14.99095,-285.343,0.4467035,0.04995371
-14.74832,-283.7238,0.2233527,0.0809806
-14.7816,-284.7642,0.2233448,0.06412282
-13.98402,-282.2033,0.223364,0.1493463
-14.36946,-282.3207,0.2233728,0.08995392
-14.19997,-281.4964,0.223365,0.1346982
-13.84528,-281.9679,0.02792588,0.2883149
-13.85108,-281.7765,0.01395463,0.1564528
-13.78297,-281.8845,0.01396083,0.4417542
-13.69493,-282.1153,0.05584411,0.1631781
-14.092,-281.8499,0.1116794,0.1777442
-13.97397,-280.3974,0.4467365,0.1037525
-13.71814,-281.3497,0.1116913,0.1606893
-13.59025,-281.8259,0.02791628,0.4077404
-13.5504,-282.0713,0.02792111,0.1368921
-13.69241,-281.6638,0.02791671,0.3274358
-13.68661,-281.8552,0.01396113,0.4184448
-13.75472,-281.7472,0.01395493,0.1349317
-13.95074,-281.163,0.2233737,0.1541021
-13.63499,-278.7489,0.4467335,0.1060834
-13.40899,-277.6499,0.4467641,0.04813299
-13.57189,-279.7599,0.4467394,0.1279314
-13.5171,-281.031,0.1116701,0.1809464
-13.48972,-281.6665,0.02791749,0.4074555
-13.47812,-282.0493,0.01396182,0.1368506
-13.51798,-281.8039,0.0139594,0.407744
-13.5736,-281.3057,0.05584439,0.1292882
-13.68488,-280.3094,0.223342,0.1428968
-12.26583,-274.7263,3.573627,0.07784472
-11.81384,-272.5283,3.573762,0.05923016
-11.06931,-267.1506,3.573763,0.02935628
-11.20239,-271.3118,3.573759,0.04666912
-19.37668,-113.6381,8.998087,0.01984676
-94.04458,-53.96517,47.18348,0.002979574
-104.7222,-45.49777,23.5917,0.0006995578
-96.8281,-49.79384,23.59165,0.00108416
-364.1587,11.98761,4.919834,0
-286.8136,55.53151,26.10614,0.0004471938
-298.901,59.54909,13.9284,0
-340.0187,59.44828,41.81288,0
-334.7464,66.09896,41.81235,0
-101.1893,22.8625,8.957858,0.0491928
-100.9359,26.14904,2.239495,0.04876469
-100.7024,28.1955,1.119778,0.05137555
-100.315,27.32794,1.119741,0.05021951
-99.94753,25.2203,4.478915,0.04964414
-99.21252,21.00504,17.91579,0.04585148
-78.45532,14.28167,33.41922,0.01816102
-70.21851,9.228699,16.70966,0.004898162
-76.21276,11.1027,16.70964,0.01148715
-59.73915,0.9967702,33.41934,0.001457855
-68.1646,5.489243,16.70965,0.002835915
-76.77869,9.421224,8.354697,0.01095366
-70.78444,7.547226,8.354706,0.00336524
-87.632,13.26118,18.3887,0.03570525
-93.00875,21.37885,20.18993,0.02625739
-95.86219,25.54403,20.19,0.03305949
-87.64816,19.84344,40.37979,0.03016201
9.682593,-54.93039,21.90368,0.03407103
147.1605,-88.76754,25.98325,0.004014732
157.4668,-95.60141,6.495797,0.01745303
163.6197,-99.75126,3.247892,0.04372583
159.3117,-97.3149,3.247883,0.02002566
150.8502,-92.19454,12.99158,0.006394216
133.6182,-82.44915,12.99155,0.0005906395
125.0021,-77.57644,12.99159,0.000197822
138.5444,-83.89484,25.98329,0.001355854
158.7034,-93.62012,12.9918,0.0172863
163.2383,-98.0277,3.247904,0.03819649
164.9286,-99.98885,3.247972,0.06523412
160.0845,-96.07661,6.495841,0.02361865
152.3959,-89.71793,25.98346,0.009884295
166.7012,-99.48346,6.495887,0.05475913
165.0109,-97.5223,6.495821,0.04172751
168.7829,-98.48273,12.99173,0.05159269
161.6303,-93.59998,12.99187,0.02819276
166.2474,-95.54101,12.99181,0.03949372
251.4033,47.98107,6.262868,0.1491992
252.2127,50.47902,0.7828371,0.2069175
251.3976,50.11287,0.7828614,0.1680796
252.1277,51.72145,0.7828134,0.2184706
252.4561,51.01521,0.7828031,0.2140447
253.2769,49.24957,1.565723,0.1816754
251.7259,49.4066,0.7828614,0.168413
252.541,49.77275,0.7828371,0.2071987
253.2034,46.22845,12.52561,0.1578948
165.9714,4.772125,57.16842,0.001171573
171.469,4.424383,29.5322,0.0004814454
130.4827,13.71347,49.94867,0.002262358
80.9502,8.007141,26.3163,0.0005547585
78.98706,1.880737,6.579065,0.02230857
76.98431,3.077998,6.579064,0
80.7737,3.732666,13.15799,0.01329782
89.88334,17.26682,26.316,0.0002029397
85.24027,8.362503,6.578923,0.005127162
82.66839,4.060008,6.578941,0.01001361
85.52484,11.11238,13.15805,0.0002515175
-68.3456,161.6576,30.38152,0
-79.52916,158.6775,30.38153,0
-62.52272,165.624,60.76301,0
285.6862,40.2014,19.80328,0.0103106
285.9468,35.52918,9.901736,0.004044747
283.9545,37.4743,9.901696,0.02040156
284.9355,30.44219,1.237706,0
283.7554,30.48984,1.237678,0.03173646
285.7094,31.34327,2.475444,0
285.1577,28.56855,2.47537,0.0006822855
283.5716,29.56492,1.23772,0.03161513
284.7516,29.51727,1.237747,0.0008544407
284.4222,24.86893,4.950764,0.02084923
283.5314,27.11919,1.237701,0.04483218
284.3705,26.85223,1.237689,0.01946693
283.1386,28.88315,1.237657,0.04803513
284.5543,27.77712,0.6188254,0.001274157
283.7152,28.04408,0.6188219,0.04855345
282.6941,32.63042,4.950657,0.01471513
285.0542,32.53513,2.475413,0
283.6903,31.65787,2.475331,0.02432787
281.9087,36.15839,4.950792,0.0196427
283.9009,34.21327,4.950812,0.001986847
232.7868,-118.1298,31.21874,0.02322109
239.9075,-105.0507,7.804667,0.0140371
244.2327,-97.22806,3.902258,0.004385943
241.7012,-102.6087,3.902258,0.007721826
236.3741,-113.2458,15.60934,0.01849659
223.9532,-138.6175,3.902419,0.01389268
225.4829,-136.0513,3.902413,0.03350223
229.0433,-129.5117,3.90233,0.008986476
226.5117,-134.8924,3.90233,0.008742876
220.6837,-146.9367,1.951268,0.005414873
222.8463,-143.0254,0.9756312,0.01241235
221.5805,-145.7157,0.9756281,0.009708284
218.917,-151.0342,3.902545,0.004589594
222.9513,-141.4319,3.902425,0.009795655
220.9207,-145.4053,1.951197,0.01548668
221.9226,-142.5909,1.951186,0.01969547
229.2534,-126.3249,15.60933,0.01683591
225.9569,-132.9886,3.902354,0.01765344
223.9263,-136.962,1.95113,0.01995853
224.9281,-134.1475,1.951113,0.01357574
227.1958,-128.6428,7.804656,0.01870863
241.5018,-98.40787,1.951194,0.01896564
240.3869,-98.29415,0.4877694,0.03991065
239.8294,-98.23728,0.1219487,0.09082646
239.5655,-98.11315,0.1219591,0.1571075
240.0206,-97.9165,0.2438938,0.07591304
240.7693,-97.65261,0.9755992,0.03116631
242.2667,-97.12479,3.902305,0.02257738
244.2058,-95.57256,7.804753,0.01768756
239.6166,-103.2711,7.804899,0.01993929
240.4138,-99.94965,0.9755847,0.009308886
239.8429,-99.06504,0.243891,0.01020227
239.5574,-98.62274,0.06098235,0.01579782
239.4551,-98.36924,0.06097939,0.1649806
239.7702,-98.62014,0.1219455,0.009731214
240.2684,-99.05982,0.4877779,0.008682067
241.2648,-99.93923,1.951195,0.00936988
239.3258,-101.4914,1.951176,0.02387432
239.2988,-99.83594,0.4878083,0.02840784
239.2854,-99.00819,0.1219453,0.02797625
239.2935,-98.4986,0.06096547,0.1694174
239.3958,-98.7521,0.06096843,0.02468361
239.5197,-99.32374,0.2438921,0.01023368
239.7675,-100.4671,0.9756359,0.02106305
243.0962,-91.76501,1.951163,0.1552565
243.0639,-93.80335,0.9755919,0.06538323
242.6545,-92.7894,0.9755934,0.1499879
241.8358,-90.76147,0.9755631,0.2125269
241.4264,-89.74752,0.9755691,0.2413267
242.6868,-90.75105,1.951175,0.2079057
244.6798,-92.50983,7.80475,0.01053458
241.1248,-95.35557,0.9755946,0.135697
240.7155,-94.34161,0.9756079,0.1853939
241.9758,-95.34515,1.951156,0.07178342
240.0368,-96.89735,1.951162,0.1415527
240.0691,-94.85901,0.9755916,0.1818828
240.4785,-95.87298,0.9755783,0.1315886
240.7478,-92.30326,1.951155,0.2004767
240.7801,-90.26492,0.9755923,0.2295227
241.1895,-91.27888,0.9755864,0.1998546
242.0082,-93.3068,0.9755585,0.1547708
242.4175,-94.32076,0.975557,0.07264563
241.1571,-93.31722,1.951186,0.183942
235.146,-110.2039,1.951157,0.05105106
236.4387,-109.1691,1.95119,0.05147237
234.2626,-112.2527,3.902331,0.04351214
235.8247,-107.6482,0.9755639,0.06446663
235.2833,-106.5721,0.1219411,0.2066094
235.2753,-107.0817,0.06097294,0.1004231
235.1729,-106.8282,0.0609759,0.2022128
235.049,-106.2566,0.2439069,0.2831885
235.7089,-106.5669,0.121946,0.2023218
235.9728,-106.691,0.121945,0.08097921
235.5177,-106.8877,0.2439001,0.1208795
236.8373,-107.5084,0.2438565,0.03793553
236.6326,-107.0014,0.2439024,0.1059454
237.2628,-107.5032,0.48779,0.02553115
236.2933,-108.2793,0.4878126,0.04483655
236.3094,-107.2601,0.2439441,0.1091791
236.5141,-107.7671,0.2438982,0.04333472
234.7366,-109.1899,1.951114,0.06414808
234.7905,-107.4697,0.060969,0.1004004
234.6882,-107.2163,0.06097417,0.2420173
235.0033,-107.4671,0.1219508,0.1004247
234.5185,-107.8552,0.1219434,0.08318859
234.5266,-107.3456,0.06097822,0.2420141
234.6289,-107.5991,0.06097304,0.1004217
234.7258,-106.5153,0.2438952,0.2831458
235.0113,-106.9576,0.06097526,0.202179
235.1137,-107.2111,0.0609723,0.1004251
234.7986,-106.9602,0.1219347,0.2431595
235.1783,-108.1656,0.9755451,0.09349441
231.9681,-116.1019,3.902438,0.1136769
230.4383,-118.6681,3.90229,0.07809132
233.3254,-110.9904,0.9755666,0.181944
232.5605,-112.2735,0.9755693,0.1148919
233.8129,-108.7555,0.4878258,0.1197223
234.373,-106.9654,0.2439114,0.2696065
234.2842,-107.5396,0.1219484,0.2674441
234.2249,-107.9225,0.1219535,0.1294089
233.8264,-109.5832,0.9755575,0.1823943
232.706,-113.1633,0.9755518,0.1470618
233.4708,-111.8802,0.9755578,0.1552213
232.8514,-114.0532,1.951212,0.1238212
238.2431,-99.33936,0.9755826,0.1284128
237.4783,-100.6225,0.9756064,0.1220436
238.0977,-98.44955,1.951164,0.1707964
236.331,-102.5471,0.9755855,0.1016289
235.5661,-103.8302,0.9756017,0.2863649
236.8184,-100.3121,0.4877788,0.1446049
237.3194,-98.90488,0.4877818,0.1573063
236.8319,-101.1399,0.9755795,0.1050055
238.9541,-94.74529,1.95121,0.1886721
239.956,-91.93084,1.951212,0.1849963
238.981,-96.40079,3.902352,0.1626135
237.5483,-102.9143,0.2439009,0.02075546
237.3436,-102.4073,0.2439028,0.09501223
237.9738,-102.9091,0.4877654,0.03893414
237.0043,-103.6852,0.4877771,0.02431325
237.0204,-102.666,0.2438842,0.09608778
237.2251,-103.173,0.2438823,0.02019855
236.1155,-104.3966,0.06098275,0.08011948
235.9472,-104.1121,0.03049052,0.2704194
236.0792,-104.1742,0.03048647,0.06183015
236.3283,-104.394,0.1219459,0.0772747
235.8732,-104.5906,0.2439195,0.193132
235.3884,-104.9787,0.4878133,0.2814352
236.5356,-103.0541,0.4877731,0.1495305
236.3875,-104.0112,0.1219548,0.03024387
236.1088,-103.9827,0.03048363,0.05361855
235.9768,-103.9207,0.03048767,0.2710619
236.2044,-103.8223,0.0609818,0.05789402
236.5787,-103.6904,0.243898,0.0391878
238.3293,-100.612,0.487784,0.05510279
237.6829,-101.1294,0.4877995,0.1092668
238.771,-99.58765,0.9755589,0.04802019
237.9899,-101.8899,0.2438913,0.04392662
238.1946,-102.3969,0.2438799,0.03911875
237.5645,-101.8951,0.4878002,0.08682632
238.534,-101.119,0.4877781,0.04130924
238.5178,-102.1382,0.2438938,0.06032795
238.3132,-101.6312,0.2439053,0.05222546
236.6488,-105.9822,0.487782,0.07726461
236.665,-104.9631,0.2439122,0.07734068
236.8696,-105.47,0.2439089,0.08187579
237.279,-106.484,0.2438923,0.08114295
237.4836,-106.991,0.2439008,0.02784459
236.8535,-106.4892,0.4877968,0.104329
235.6954,-105.7392,0.2439135,0.2583705
236.032,-106.3082,0.1219461,0.05815325
235.7681,-106.1841,0.1219472,0.1782279
235.2699,-105.7444,0.4878015,0.2854619
236.2098,-105.1597,0.121954,0.07727059
235.9459,-105.0356,0.1219442,0.2399178
236.401,-104.8389,0.2438778,0.07726622
236.2233,-105.9874,0.2438667,0.07439707
235.8866,-105.4184,0.1219417,0.2399166
236.1506,-105.5425,0.1219515,0.05828311
237.7368,-104.4404,0.4877847,0.08577542
237.2089,-104.1922,0.4877867,0.03362591
238.1192,-103.7989,0.9756041,0.02102538
237.823,-105.7131,0.4878012,0.08327713
237.8068,-106.7323,0.2439043,0.02701822
237.6022,-106.2253,0.2438958,0.08066953
237.1928,-105.2113,0.243881,0.09161286
236.9881,-104.7043,0.2438843,0.0837439
237.6183,-105.2061,0.4877841,0.07311303
280.9794,-172.8379,1.326143,0.06464078
281.7543,-171.8367,0.6631268,0.0738503
281.8325,-172.4963,0.6630548,0.0730137
281.5428,-173.8214,2.65243,0.06780823
283.4214,-170.8237,2.652527,0.0737035
282.842,-173.4739,1.326264,0.07414963
282.7247,-172.4845,0.6630699,0.07483178
282.6465,-171.8249,0.6631419,0.07551362
285.8634,-168.8094,2.652444,0.07507271
288.0628,-166.6333,1.326317,0.091628
286.92,-168.3,1.326328,0.0793445
284.6344,-171.6335,1.326149,0.03593616
283.4916,-173.3002,1.32612,0.06633028
284.7206,-170.4762,2.652459,0.07012606
279.0066,-178.8098,2.652413,0.03539326
280.6346,-177.467,2.65239,0.07224114
277.535,-181.4719,5.304821,0.0348783
280.807,-175.1525,5.304823,0.06354625
279.179,-176.4953,5.304812,0.03566911
286.8498,-165.8235,5.304788,0.1110582
285.2218,-167.1663,5.304802,0.1027519
285.723,-163.8565,10.60946,0.1143669
282.7798,-169.1805,5.304826,0.07231406
280.823,-171.5187,2.652326,0.07667184
281.4806,-169.5281,2.652329,0.07151467
283.281,-165.8707,10.60958,0.07201049
104.981,-362.1007,47.13208,0.00482703
118.863,-326.8509,24.3364,0.01056488
111.6252,-338.8573,12.1681,0.009459184
115.7342,-330.5467,12.16797,0.01065993
123.9523,-313.9253,12.16809,0.01079423
128.0613,-305.6147,12.16807,0.0104188
122.972,-318.5402,24.33649,0.01091195
111.7192,-343.9318,48.67273,0.009460441
118.4199,-331.6955,24.33628,0.01052343
115.3851,-340.4657,24.33648,0.009299711
65.18763,-333.5578,0.1284594,0
177.7692,-215.8783,24.34333,0.02945477
-19.82375,-320.0226,22.25518,0
-33.64127,-312.3695,22.19006,0.0005023042
-74.15405,-251.1954,26.31121,0.001054746
-90.59998,-235.6794,48.70286,0.001289515
-12.75752,-296.4221,6.64379,0.01516217
-13.81503,-293.1461,6.643542,0.01969714
-16.38116,-112.9576,24.54993,0.01569044
-81.2562,-45.41557,53.44487,0.004435572
-358.4135,10.00935,26.35956,0.0002061331
-274.0788,48.5999,26.69431,4.82299E-05
-296.1116,61.57717,33.1834,0
-325.0463,71.57816,75.54132,0.0001418915
-304.4547,79.04498,37.77085,0.0002838273
-317.3821,72.72683,37.77077,0.0001418918
-100.5038,17.43957,22.07645,0.04822677
-85.00905,15.79248,37.83036,0.02481729
-17.21754,-16.98348,10.11958,0.0117778
-12.03958,-21.73982,2.529904,0.03037389
-9.450591,-24.11798,0.6324918,0.05532367
-8.219316,-25.35757,0.6324936,0.08096883
-10.31911,-23.7002,1.264956,0.05564433
-13.77662,-20.90425,5.059785,0.02897917
-20.69162,-15.31236,20.23928,0.006244733
-29.59655,-9.086929,40.47865,0.002041096
-10.99489,-18.68212,2.529911,0.02195462
-10.26938,-20.32572,2.529913,0.03501429
-12.36918,-18.66837,5.059804,0.01929985
-9.181123,-22.79114,2.529969,0.06914251
-7.839985,-25.05455,1.264966,0.0807932
-9.071259,-23.81496,1.264963,0.05510115
-11.28092,-21.13377,5.059906,0.04112281
-15.70024,-15.77142,20.23935,0.01234817
-7.66382,-21.57906,2.529867,0.08113416
-6.833668,-20.36012,0.6324713,0.06277489
-6.292146,-19.64963,0.3162543,0.007091902
-6.363651,-20.26255,0.316243,0.08749878
-6.723797,-21.38393,1.264947,0.08199421
-7.444083,-23.62669,5.059844,0.07814129
-9.186339,-18.90476,1.264973,0.01504356
-9.32935,-20.13059,1.264944,0.05633188
-9.983352,-17.87407,2.52991,0.01663477
-7.377796,-19.1274,2.529925,0.01540199
-8.46083,-20.54837,1.264928,0.05303534
-8.317819,-19.32255,1.264958,0.01154156
-4.046731,-22.02436,2.529873,0.09881038
-5.02512,-20.58276,0.6324666,0.08666407
-5.387877,-19.76095,0.6324781,0.03716838
-4.337978,-20.58965,1.26495,0.08005189
-2.600928,-21.42521,1.264976,0.1086922
-1.732405,-21.84298,1.264959,0.123545
-3.178209,-22.44215,2.529937,0.1042817
-5.70705,-24.46226,5.059861,0.08378771
-5.855274,-21.8017,1.264954,0.08334962
-5.929389,-20.47144,0.3162316,0.08537794
-5.857883,-19.85852,0.3162429,0.03943047
-5.530882,-20.98678,0.632476,0.09125688
